procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 736024 213844 146592 5389520    0    0  9920 17136 5993 22282  3  2 58 36  0
 1 16 736024 215088 146592 5390544    0    0 10672 17150 6107 22139  3  2 63 33  0
 1 15 736024 214320 146592 5391380    0    0 10576 17102 6109 23111  3  2 58 37  0
 2 15 736024 213392 146600 5392096    0    0 10256 17406 5708 23451  3  2 60 36  0
 0 16 736024 212008 146600 5393508    0    0 10752 18852 6357 24264  3  2 60 35  0
 1 16 736024 210572 146600 5394364    0    0  9968 16743 5419 22642  3  1 67 29  0
 1 15 736020 210312 146600 5395296    0    0 10880 18025 6244 24390  3  2 65 31  0
 1 15 736020 209212 146600 5396344    0    0  9424 16973 5977 21953  3  2 60 35  0
 1 17 736020 249676 146580 5355968    0    8 10576 17862 6224 23543  3  2 61 34  0
 2 15 736020 249108 146580 5355716    0    0  9952 17846 6017 21813  3  2 69 27  0
 1 16 736016 248020 146580 5356780    0    0  9968 17157 5983 22022  2  1 72 24  0
 1 15 736016 246748 146580 5357608    0    0 10176 16279 5588 21734  3  1 64 31  0
 0 16 736012 246260 146580 5358532    0    0 10544 19075 6565 24271  3  1 63 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 736012 244528 146588 5359572    0    0 10912 17553 6405 22981  3  3 61 33  0
 2 15 736012 244116 146588 5360520    0    0 10368 16527 5930 21989  3  2 63 32  0
 0 16 736012 242620 146588 5361596    0    0 10608 18228 6111 22362  3  3 64 31  0
 1 15 736012 241064 146588 5362596    0    0 10352 18286 6518 23330  3  2 64 31  0
 1 16 736008 240176 146588 5363508    0    0 11184 18584 6748 23801  3  1 64 32  0
 2 15 736008 239776 146596 5364612    0    0 10960 18242 6221 22987  3  2 61 34  0
 2 16 735996 237916 146596 5365320    0    0 11104 17977 6081 24732  3  2 64 31  0
 0 16 735992 236644 146596 5366524    0    0  9968 16551 5740 20947  3  2 64 31  0
 3 15 735992 235556 146596 5367468    0    0 10624 18775 6142 24034  3  2 63 33  0
 1 15 735992 234092 146596 5368420    0    0 10512 17423 5788 23423  3  2 62 33  0
 2 14 735976 235516 146604 5369316    0    0  9696 16830 5655 21774  3  2 61 34  0
 2 14 735976 232592 146604 5370244    0    0 10096 15805 5648 20556  3  1 60 36  0
 1 15 735968 232060 146604 5371176    0    0 11392 17974 6057 24787  3  2 63 33  0
 1 16 735960 228364 146604 5372268    0    0 11072 18586 6052 23833  3  2 58 36  0
 0 16 735960 228764 146604 5373304    0    0  9904 16915 5826 22706  3  2 61 34  0
 0 15 735960 227316 146612 5374204    0    0 10384 18956 6006 23385  3  2 59 36  0
 2 16 735960 227820 146612 5375276    0    0 10208 17868 5918 22727  3  2 61 33  0
 2 17 735960 227172 146612 5376244    0    0 10192 17128 6003 21907  3  3 64 30  0
 1 15 735960 225096 146612 5377232    0    0 10064 17876 5848 23527  3  2 63 32  0
 3 15 735956 224260 146612 5378496    0    0 10272 17048 5610 24495  3  2 60 34  0
 1 16 735956 223236 146620 5379500    0    0  9936 17108 5431 20890  3  2 57 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17 735952 222568 146620 5380500    0    0 10640 18915 6183 22583  3  2 66 29  0
 0 16 735952 220040 146620 5381456    0    0 10320 17570 5800 23139  3  2 62 33  0
 1 15 735952 219396 146620 5382136    0    0  9760 16989 5570 21620  3  2 63 33  0
 1 15 735952 221612 146620 5383040    0    0 10688 18450 5888 24581  3  2 62 34  0
 3 13 735952 218952 146628 5383976    0    0 10512 18581 5859 22550  3  2 59 37  0
 3 15 735948 218032 146628 5385260    0    0 10672 18388 5786 23486  3  2 61 34  0
 2 14 735948 217648 146628 5386236    0    0  9728 17553 5601 21400  3  1 60 36  0
 1 15 735948 217124 146628 5387104    0    0 10096 17213 5760 20291  3  2 63 32  0
 1 16 735948 217236 146628 5387972    0    0 10288 19222 6092 22902  3  2 61 34  0
 0 16 735948 242972 146636 5388984    4    0 10192 18763 5724 22460  3  2 60 35  0
 1 15 735944 307596 146636 5389728    0    0 10208 17311 5102 20595  2  2 55 41  0
 1 16 735944 368232 146636 5390608    0    0 10976 18803 5577 23355  2  2 62 34  0
 0 16 735944 429536 146636 5391548    0    0 10128 19968 5769 22477  2  2 63 34  0
 1 17 735940 495668 146636 5390596    0    0  9824 17774 5241 20264  2  2 63 33  0
 2 15 735940 557776 146644 5390896    0    0 10064 18526 5737 22678  2  1 65 31  0
 0 16 735940 620448 146644 5391220    0    0  9808 18730 5746 21551  3  2 62 33  0
 2 14 735940 685364 146644 5390936    0    0 10624 18938 5906 23471  3  1 62 34  0
 2 15 735928 742844 146644 5390572    0    0 11632 19062 6246 23933  3  2 64 32  0
 2 15 735928 730264 146644 5390924    0    0  9648 18846 5454 21800  3  2 62 34  0
 0 16 735924 728944 146652 5391856    0    0 10608 19906 6027 23932  2  2 64 32  0
 1 15 735920 727764 146652 5392976    0    0 10832 18274 5780 24646  3  2 64 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 735912 727768 146652 5393992    0    0  9600 16827 5154 22029  2  1 66 31  0
 1 15 735912 726728 146652 5395096    0    0 10208 18788 5860 23642  3  2 57 38  0
 0 16 735912 725744 146652 5395932    0    0 10112 19273 5559 23665  3  2 60 36  0
 2 15 735912 724220 146660 5396904    0    0  9776 18609 5689 22487  2  2 58 38  0
 0 15 735912 722636 146660 5397852    0    0  7808 16595 5038 17734  2  2 64 32  0
 2 17 735912 722672 146660 5398560    0    0  9728 16881 5242 21455  2  2 66 31  0
 0 16 735908 722008 146660 5399628    0    0 10560 19636 5959 22805  3  3 63 31  0
 2 15 735904 720112 146660 5400292    0    0 10816 18613 5830 23135  3  2 64 31  0
 3 14 735904 719708 146668 5401636    0    0  9872 18080 5488 22790  2  1 60 36  0
 2 16 735904 717148 146668 5402208    0    0  9888 17563 5614 21113  3  2 60 36  0
 1 15 735904 716848 146668 5403296    0    0 10160 18475 5748 22680  3  2 68 28  0
 5 15 735904 716576 146668 5404428    0    0 10480 18647 5696 23933  3  2 63 32  0
 0 16 735896 715380 146668 5405216    0    0 10224 20586 5697 23173  3  2 58 38  0
 0 16 735896 714512 146676 5406104    0    0 10240 20075 6440 25180  3  2 60 35  0
 1 14 735896 713952 146676 5407068    0    0 10640 19193 5619 23762  2  2 58 37  0
 1 15 735896 713156 146676 5408076    0    0  9856 19497 5785 22878  3  1 62 34  0
 0 16 735896 712024 146676 5409388    0    0 10576 19730 5847 25339  3  2 65 31  0
 1 15 735896 710416 146676 5410044    0    0 10064 19127 5806 23256  3  2 62 33  0
 2 14 735896 710652 146684 5410872    0    0 10496 18834 6223 23636  3  2 63 33  0
 0 16 735896 709844 146684 5411756    0    0 10768 19729 5797 25161  3  2 65 30  0
 1 15 735896 708844 146684 5412712    0    0 10144 20512 6287 23282  3  1 66 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 16 735896 704040 146684 5413608    0    0 10032 18511 5909 23351  3  1 68 28  0
 1 15 735896 702828 146684 5414712    0    0 11472 20382 6171 25256  3  2 62 33  0
 0 16 735896 703552 146692 5415564    0    0 10656 19333 5811 21963  3  1 60 36  0
 0 16 735896 701960 146692 5416528    0    0 10880 20239 6101 25168  3  2 59 36  0
 0 16 735884 701960 146692 5417276    0    0 10096 19624 5751 23546  3  2 60 36  0
 2 16 735884 700928 146692 5418244    0    0 10272 20364 5930 24931  3  2 55 40  0
 1 15 735884 700456 146692 5419356    0    0 10688 20505 5975 24737  3  2 60 34  0
 1 17 735884 700116 146700 5420456    0    0 10128 19043 5587 23462  3  1 66 30  0
 0 16 735876 698888 146700 5421792    0    0 10768 21343 6710 25585  3  3 63 31  0
 0 16 735872 698732 146700 5422504    0    0 11200 20371 6463 24557  3  2 63 31  0
 2 15 735864 697044 146700 5423376    0    0 10176 19105 5801 23729  3  2 60 35  0
 2 15 735864 696564 146700 5424220    0    0  9744 18400 5435 21745  3  2 64 32  0
 1 15 735864 698308 146708 5425020    0    0 10768 19813 5918 23705  3  2 65 31  0
 2 15 735864 697168 146708 5426112    0    0 10880 19520 6047 23772  3  1 64 32  0
 1 15 735864 696436 146708 5427220    0    0 10288 20079 6162 23180  3  2 61 34  0
 1 15 735864 694592 146708 5427872    0    0  9904 18976 5550 22669  3  2 58 37  0
 4 15 735864 695116 146708 5428624    0    0 10272 19198 5942 22359  2  2 64 32  0
 1 16 735860 692560 146716 5429436    0    0 10672 19988 5815 21973  2  1 65 32  0
 3 15 735844 692328 146716 5430220    0    0 10032 19888 5680 21779  2  2 64 32  0
 0 17 735844 691792 146716 5431072    0    0 10448 20514 5428 22582  3  2 63 32  0
 2 14 735844 691108 146716 5432156    0    0 10448 19644 5732 22567  3  2 61 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 15 735844 689240 146716 5432920    0    0 10848 20917 6262 23848  3  2 62 34  0
 1 17 735828 689316 146724 5434036    0    0  9632 20760 5467 22622  3  1 61 35  0
 0 16 735828 688364 146724 5435088    0    0 10544 20883 5948 22803  3  1 60 36  0
 0 16 735828 686268 146724 5435984    0    0  9808 19291 5683 21517  2  2 61 35  0
 1 16 735816 685968 146724 5436720    0    0 10464 21211 5802 23577  3  1 58 38  0
 0 16 735816 684532 146724 5437800    0    0 10800 21091 5783 25039  3  2 60 35  0
 0 15 735816 682496 146732 5438888    0    0  9920 20753 5837 23543  3  1 65 31  0
 0 17 735816 682516 146732 5439892    0    0 10928 20995 5837 23732  3  2 62 34  0
 0 16 735812 682048 146732 5440904    0    0 10544 20012 5651 22122  3  1 58 38  0
 3 13 735812 681908 146732 5441896    0    0 10048 20003 5821 22484  3  2 58 37  0
 1 15 735808 680712 146732 5442684    0    0 10352 20510 5871 23591  3  2 64 31  0
 0 16 735808 680080 146740 5443588    0    0 10720 20844 6105 23518  3  2 64 30  0
 0 16 735796 676624 146740 5444372    0    0 10896 20365 5650 24468  3  2 61 35  0
 1 15 735796 677056 146740 5445108    0    0  9920 19641 5637 21783  3  2 60 36  0
 0 16 735796 675172 146740 5446092    0    0 11184 20969 6033 25242  3  2 62 33  0
 6 15 735796 675504 146740 5446964    0    0  9616 19030 5103 22481  3  2 63 32  0
 0 15 735796 675132 146748 5447988    0    0 10880 20818 5968 23810  3  3 61 33  0
 2 13 735796 673992 146748 5448984    0    0 10352 20504 6115 24719  3  2 64 31  0
 1 15 735796 673256 146748 5449884    0    0 10384 20520 6330 23808  3  2 60 34  0
 1 15 735796 672116 146748 5450708    0    0  9968 19302 5830 23038  3  1 62 34  0
 3 15 735796 671916 146748 5451816    0    0 10352 20758 6423 24150  3  2 63 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 735796 671296 146756 5452584    0    0  9248 18790 5519 20965  2  1 62 34  0
 0 17 735796 670144 146756 5453408    0    0  7568 17009 4922 17028  2  2 65 31  0
 3 15 735796 669380 146756 5454108    0    0  9520 19743 6031 22994  2  2 64 32  0
 1 15 735796 667152 146756 5455092    0    0  9696 18926 5480 21689  3  1 62 35  0
 1 16 735796 667204 146756 5456268    0    0 11040 21476 6378 25078  3  1 56 39  0
 3 14 735796 666908 146764 5457128    0    0 10528 19574 5680 23073  3  1 60 36  0
 0 16 735792 666524 146764 5458504    0    0 10992 20762 6170 24080  3  2 62 33  0
 3 13 735784 664424 146764 5459204    0    0 10304 21206 6413 23321  3  2 62 33  0
 2 15 735784 664588 146764 5460228    0    0 11024 22012 6599 24905  3  2 59 36  0
 3 14 735784 663196 146764 5461172    0    0  9728 20474 6109 22955  3  2 59 37  0
 2 14 735784 663228 146772 5462156    0    0  9712 20920 6096 22766  2  2 59 37  0
 2 14 735784 662020 146772 5463088    0    0 10640 19763 5956 23968  3  2 61 35  0
 2 14 735784 661004 146772 5464132    0    0 10384 20601 6380 25013  3  1 63 33  0
 5 17 735784 659260 146772 5464992    0    0 10864 21743 6503 25527  3  2 60 35  0
 0 17 735784 658248 146772 5466060    0    0 10720 20601 5773 23466  3  2 59 36  0
 2 16 735784 655940 146784 5467028    0    0 10548 20776 5936 23494  2  2 66 30  0
 2 14 735784 656388 146784 5468000    0    0 10256 19821 5787 23129  2  2 75 21  0
 2 16 735780 655280 146784 5468928    0    0 11280 21285 6063 24238  3  2 64 31  0
 1 15 735772 655012 146784 5469748    0    0 10336 20273 5842 24227  3  2 62 33  0
 1 15 735768 654124 146784 5470676    0    0 10320 20480 5626 23365  3  2 61 35  0
 0 16 735768 653676 146792 5471572    0    0 10272 20289 5658 22881  3  2 63 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 14 735768 652432 146792 5472452    0    0 10272 20699 5941 24382  3  1 64 32  0
 0 16 735768 651368 146792 5473636    0    0 10352 20178 5928 23722  3  2 62 33  0
 1 16 735764 650144 146792 5474188    0    0 10608 19819 5544 23537  3  2 64 32  0
 2 15 735764 649424 146792 5475312    0    0  9744 20917 5956 23222  2  2 65 31  0
 0 16 735760 648744 146800 5476124    0    0 10032 21091 5813 22677  2  2 64 32  0
 1 14 735760 648656 146800 5477156    0    0 10544 21387 6028 24596  3  2 66 30  0
 2 14 735760 648620 146800 5478108    0    0  9968 20987 6202 22556  2  2 59 37  0
 3 15 735760 647824 146800 5478852    0    0 10912 21530 6231 23953  3  1 61 35  0
 2 15 735760 646084 146800 5479832    0    0  9344 20429 5937 23998  3  2 60 36  0
 1 15 735760 644764 146808 5480588    0    0 10032 20135 5678 23972  3  2 61 34  0
 1 15 735760 643504 146808 5481448    0    0 10768 20850 5819 23375  3  2 64 32  0
 2 14 735756 641900 146808 5482572    0    0 10064 20691 6011 23801  3  1 62 34  0
 0 17 735756 641264 146808 5483872    0    0 10416 19948 5923 23208  3  2 60 36  0
 1 17 735756 640480 146808 5484544    0    0 11008 22733 6481 25777  3  1 66 30  0
 0 16 735756 639476 146816 5485536    0    0 10544 20222 5723 23931  3  2 60 35  0
 3 14 735756 637848 146816 5486388    0    0  9984 20729 6092 23951  3  2 65 31  0
 0 16 735756 638296 146816 5487356    0    0 10160 22490 6088 23495  3  2 64 32  0
 1 15 735756 637184 146816 5488396    0    0 10112 20792 5913 23211  3  2 59 37  0
 2 14 735756 636560 146816 5489276    0    0 10672 21787 6179 24702  3  2 60 35  0
 1 13 735752 635976 146824 5490356    0    0 10224 21541 6036 25112  3  2 60 35  0
 1 15 735752 634576 146824 5491268    0    0 10560 20544 5772 23709  3  2 62 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 735752 634236 146824 5492256    0    0  9632 21417 6077 24123  3  2 61 34  0
 0 17 735744 632396 146824 5493200    0    0 10256 20585 5744 23434  2  2 62 34  0
 1 15 735744 631116 146824 5494300    0    0  9968 20645 5445 22408  3  2 60 35  0
 2 16 735744 631856 146832 5495032    0    0 10768 20944 6157 24850  3  2 61 34  0
 1 15 735744 630316 146832 5496016    0    0 10176 21590 6360 23851  3  2 59 36  0
 0 17 735736 630204 146832 5496968    0    0 10304 20408 6187 23419  3  3 57 37  0
 2 16 735732 629452 146832 5497756    8    0 10456 21619 6133 22766  3  2 60 35  0
 5 16 735716 628440 146832 5498980    0    0 10480 21682 5903 24977  3  1 62 34  0
 3 14 735716 628464 146840 5499960    0    0 10352 20251 5721 22283  3  2 59 37  0
 0 16 735716 626988 146840 5500772    0    0 10688 21802 6067 23348  3  2 64 32  0
 1 16 735716 626220 146840 5501584    0    0 10144 21180 5887 24099  3  2 63 32  0
 2 15 735716 625432 146840 5502608    0    0 10288 21099 6221 23694  3  1 64 32  0
 0 16 735708 624864 146840 5503624    0    0  9952 21338 5802 23473  3  1 63 32  0
 1 16 735708 608528 146848 5504624    0    0 10160 21273 6355 23543  3  2 56 39  0
 1 14 735708 608140 146848 5505500    0    0 10688 23119 5867 24904  3  2 57 38  0
 0 16 735704 607456 146848 5506948    0    0 10016 20669 5816 22988  3  2 58 36  0
 1 15 735700 606096 146848 5507720    0    0 10592 21118 5842 23893  3  2 62 33  0
 0 15 735692 604712 146848 5508708    0    0  9376 20044 5385 21571  3  2 61 34  0
 3 14 735684 603860 146856 5509320    0    0 10128 21490 6247 24853  3  2 61 33  0
 1 16 735676 603180 146856 5510244    0    0  7568 17829 4833 17774  2  2 64 32  0
 3 14 735676 602328 146856 5510992    0    0  9488 20514 5674 22581  3  2 59 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 15 735660 602216 146856 5512004    0    0 11056 21615 5926 24140  3  2 61 34  0
 0 16 735656 601316 146856 5512796    0    0 10320 21382 5742 23040  3  2 60 35  0
 2 15 735656 600088 146864 5513736    0    0 10160 20914 5531 23267  3  2 63 32  0
 1 17 735656 598736 146864 5514632    0    0 10656 21504 6229 24186  3  2 63 33  0
 1 16 735656 597848 146864 5515800    0    0 10672 21244 6161 24406  3  2 60 36  0
 2 14 735656 596280 146864 5516668    0    0 10176 22112 5964 24348  3  2 62 34  0
 1 15 735652 595792 146864 5517600    0    0 10784 21514 5867 24142  3  3 62 32  0
 3 14 735652 594736 146872 5518440    0    0 10848 22133 6053 24045  3  2 58 37  0
 5 12 735652 594252 146872 5519588    0    0 10416 21019 5737 23425  3  2 62 34  0
 2 15 735652 592944 146872 5520476    0    0  9664 20310 5811 20401  3  3 60 35  0
 2 14 735652 592556 146872 5521480    0    0 10768 21224 5922 22530  3  3 60 35  0
 6 13 735652 591024 146872 5522380    0    0  9952 20665 5684 23137  3  2 62 33  0
 2 15 735652 591336 146880 5523144    0    0 10144 21348 6253 24182  3  2 61 33  0
 1 15 735652 589332 146880 5524044    0    0 10304 20906 5731 23128  3  2 61 35  0
 1 15 735652 588428 146880 5525120    0    0  9808 20512 5693 21902  3  2 62 34  0
 0 16 735652 587756 146880 5525804    0    0  9456 19163 5455 21463  2  1 62 34  0
 0 16 735652 586304 146880 5526824    0    0 10832 21724 5728 24167  3  1 65 31  0
 0 16 735652 586036 146888 5527736    0    0 10176 21218 5949 24261  3  2 62 34  0
 3 14 735652 584976 146888 5528580    0    0  9968 21156 5980 22859  3  2 62 33  0
 0 16 735652 584552 146888 5529404    0    0  9488 20534 5518 22310  3  2 65 31  0
 1 15 735652 584712 146888 5530400    0    0 10080 20305 5630 22785  2  2 62 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 735652 582044 146888 5531612    0    0 10592 21884 5857 24481  3  1 65 31  0
 1 15 735648 580788 146896 5532320    0    0 10672 20803 5643 23957  3  2 60 35  0
 0 16 735648 580800 146896 5533200    0    0  9952 20462 6330 22274  3  1 65 31  0
 2 15 735644 580340 146896 5534060    0    0 10256 21045 6621 23103  2  1 63 33  0
 1 16 735644 577948 146896 5535396    0    0 10528 20435 5786 23578  3  2 60 35  0
 2 15 735644 577948 146896 5535948    0    0 10480 21330 6019 22790  3  2 58 37  0
 1 15 735644 576144 146904 5537044    0    0  9776 21304 5828 23656  3  2 65 31  0
 1 15 735644 576228 146904 5537944    0    0 10912 20370 6202 23457  3  2 66 30  0
 0 16 735644 574904 146904 5538768    0    0 10272 21228 5992 23203  3  1 64 32  0
 1 15 735640 574912 146904 5539836    0    0 10480 20558 5923 23013  3  2 63 32  0
 0 16 735640 573692 146904 5541096    0    0 10352 22241 6240 25414  3  1 63 33  0
 1 16 735640 573676 146912 5541676    0    0  9792 20810 5664 22780  3  2 65 31  0
 1 15 735636 573024 146912 5542500    0    0 10448 21922 6137 23387  3  2 65 30  0
 2 14 735632 571864 146912 5543596    0    0 10128 21524 5957 22682  3  1 64 32  0
 3 15 735628 571104 146912 5544376    0    0 10272 21300 5871 23456  3  2 57 37  0
 1 15 735628 568880 146912 5545512    0    0 10976 22337 6147 24392  3  2 61 33  0
 0 17 735628 568320 146920 5546512    0    0  9744 20918 5827 22604  3  3 67 27  0
 0 16 735620 566520 146920 5547464    0    0  9744 21680 6109 22236  3  3 62 33  0
 5 12 735620 566592 146920 5548388    0    0  9840 22106 5870 22817  2  2 63 33  0
 2 16 735620 565004 146920 5549172    0    0  9888 21468 5807 23224  3  2 62 34  0
 3 15 735620 563804 146920 5550060    0    0 10192 20090 5905 21570  3  2 65 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 735620 563216 146928 5551044    0    0 11440 21381 6225 23118  3  2 61 34  0
 4 14 735620 561952 146928 5552024    0    0  9680 20668 5575 22243  2  2 64 32  0
 1 15 735620 561112 146928 5552848    0    0 10448 22294 6187 25083  3  2 62 33  0
 2 16 735620 559720 146928 5554044    0    0 10240 21343 6376 24464  3  2 64 32  0
 0 16 735612 559500 146928 5554936    0    0  9792 21230 5933 23031  3  1 64 32  0
 3 15 735612 557952 146936 5555808    0    0 10096 21514 6056 24072  3  2 63 32  0
 1 15 735612 557960 146936 5556656    0    0 10704 21225 5975 23768  3  2 65 31  0
 2 14 735608 556972 146936 5557576    0    0 10272 20219 6022 23337  3  2 64 32  0
 2 16 735608 555912 146936 5558572    0    0 10304 20990 5986 24868  3  2 60 35  0
 1 16 735608 555192 146936 5559420    0    0 10064 21291 6003 23244  3  2 62 33  0
 1 15 735604 554904 146944 5560368    0    0 10208 22375 6108 24871  3  2 58 38  0
 2 15 735600 553732 146944 5561272    0    0 10240 21268 5960 23839  3  1 60 37  0
 0 16 735600 552544 146944 5562192    0    0  9920 20422 5939 23656  3  1 60 36  0
 1 15 735600 552004 146944 5563188    0    0 10048 22476 6075 24068  3  2 60 35  0
 1 15 735596 550696 146944 5564164    0    0 10432 21409 5964 24180  3  2 62 33  0
 2 14 735592 549140 146952 5565388    0    0  9744 21944 6131 23308  3  2 65 30  0
 1 16 735588 548716 146952 5566084    0    0  7328 17925 4747 18422  2  1 63 34  0
 3 14 735588 547688 146952 5566916    0    0  9648 20882 5929 22102  3  2 57 38  0
 2 14 735588 547160 146952 5567900    0    0 10432 21886 6215 25007  3  1 62 34  0
 1 15 735584 545560 146952 5568948    0    0 10128 21498 6248 24652  3  2 63 32  0
 1 15 735580 544836 146960 5569788    0    0  9728 21152 5968 22931  2  1 58 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 15 735580 544436 146960 5570740    0    0  9984 20488 5790 21955  3  1 55 40  0
 0 16 735576 543140 146960 5571616    0    0 10432 21927 6101 23777  3  1 58 38  0
 0 16 735568 542276 146960 5572812    0    0 10112 19603 5338 22358  3  2 56 40  0
 1 15 735568 541240 146960 5573620    0    0 10752 20572 5847 22735  3  2 62 33  0
 2 14 735564 539588 146972 5574808    0    0 10372 22634 6354 25125  3  1 65 31  0
 1 16 735560 539464 146972 5575780    0    0 10096 20684 6018 23251  3  2 60 35  0
 1 15 735560 538400 146972 5576720    0    0 10080 21348 6055 23104  3  2 57 38  0
 0 16 735560 537856 146972 5577600    0    0 10640 20941 5968 24389  3  2 59 37  0
 4 15 735556 536636 146972 5578736    0    0 10032 21204 5902 22753  3  2 57 38  0
 4 13 735556 536360 146980 5579544    0    0 10608 21889 6118 24695  3  3 59 35  0
 2 14 735556 535352 146980 5580384    0    0 10320 20736 5895 23667  3  2 57 38  0
 3 17 735556 534340 146980 5581468    0    0 10224 21451 5721 24603  3  2 60 36  0
 1 15 735556 532512 146980 5582884    0    0 10640 20321 5986 23123  3  2 64 31  0
 3 14 735556 531308 146980 5583664    0    0 10640 21482 6264 23793  3  2 63 32  0
 2 17 735548 531048 146988 5584868    0    0  9920 21678 5720 24909  3  1 60 36  0
 3 15 735548 530076 146988 5585680    0    0 10016 20189 5784 22446  2  2 64 32  0
 0 16 735548 528264 146988 5586656    0    0 10848 21621 6068 25406  3  1 59 37  0
 1 17 735544 526280 147032 5587756    8    0  9236 19316 5590 21472  3  2 64 31  0
 2 14 735544 526432 147032 5588848    0    0 10624 21245 5910 24022  3  2 62 34  0
 1 15 735528 525748 147040 5589740    0    0  9920 20555 5613 22547  3  2 62 34  0
 0 17 735524 524348 147040 5590652    0    0 10240 20732 6243 23943  2  1 64 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 735524 523972 147040 5591724    0    0 10400 21353 6258 24769  3  2 63 32  0
 0 16 735520 521924 147040 5592672    0    0 10128 21198 5981 24896  3  2 58 37  0
 0 16 735520 521520 147040 5593720    0    0  9984 19820 5834 21757  3  2 61 34  0
 1 15 735520 521200 147048 5594696    0    0 10768 21023 6125 23710  3  2 63 33  0
 3 13 735504 519516 147048 5595660    0    0 10512 21700 6238 23580  3  2 63 33  0
 2 14 735500 518556 147048 5596404    0    0  9872 20706 6263 22871  3  2 65 30  0
 3 14 735496 518092 147048 5597340    0    0 10112 20726 6039 23639  3  1 62 34  0
 1 17 735492 517148 147048 5598008    0    0 10080 20794 5875 22942  3  1 60 36  0
 0 16 735492 517084 147056 5598844    0    0  9888 20314 5693 21817  3  2 56 39  0
 2 17 735484 515736 147056 5599816    0    0 10192 20939 6059 23411  3  2 63 33  0
 2 14 735484 514868 147056 5600544    0    0  9856 20701 6002 21702  3  2 61 34  0
 1 15 735484 513768 147056 5601356    0    0 10208 20138 6157 21460  3  3 56 39  0
 1 15 735484 514712 147056 5602376    0    0 10208 21645 6202 23948  3  2 56 40  0
 1 17 735484 513660 147064 5603176    0    0  9696 20669 5848 22235  2  2 59 37  0
 3 13 735484 512828 147064 5604112    0    0 10816 21531 5808 23913  3  2 58 37  0
 0 16 735480 511848 147064 5605024    0    0  9808 20655 6045 22373  2  2 64 31  0
 2 14 735476 510488 147064 5605972    0    0 10512 21823 5752 22985  2  1 63 34  0
 2 15 735476 510164 147064 5606832    0    0 10704 20927 6139 23001  3  2 58 38  0
 1 15 735476 509176 147072 5607916    0    0 10016 22484 6305 25290  3  2 61 34  0
 0 17 735464 507552 147072 5608776    0    0 11008 22397 6335 24731  3  2 58 37  0
 2 15 735464 506748 147072 5609704    0    0 10720 21304 6028 23630  3  2 59 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 15 735464 506312 147072 5610652    0    0 10208 22587 5722 23743  3  2 61 34  0
 2 14 735464 505200 147072 5611696    0    0 10736 21839 5895 24136  3  2 62 34  0
 3 15 735464 504224 147080 5612648    0    0 10624 22821 6340 24715  3  2 61 34  0
 1 15 735460 503536 147080 5613504    0    0  9872 22035 6136 23069  3  1 57 39  0
 0 16 735460 503808 147080 5614500    0    0  8912 20782 5477 21653  2  1 57 40  0
 0 16 735460 502188 147080 5615288    0    0  9856 20914 5783 21995  3  2 60 36  0
 1 17 735460 500712 147080 5616228    0    0 11200 22952 6975 25843  3  2 59 35  0
