procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 781136 787568 146852 5420216    4    0 16004    28 3096 23124  3  2 65 30  0
 2 15 781112 787900 146852 5420308    4    0 15540     0 2935 22851  3  2 63 32  0
 3 13 781112 789084 146852 5420180    0    0 15472     0 3040 22301  3  2 59 36  0
 1 15 781080 787960 146852 5420252    4    0 15220     0 3114 21109  3  2 63 33  0
 3 14 781072 787720 146860 5420340    0    0 15408    20 2956 20537  3  2 64 31  0
 1 16 781064 788004 146860 5420372    0    0 15216    10 2929 21772  3  2 65 30  0
 2 14 781052 787872 146860 5420388   12    0 15804     0 3017 23448  4  2 66 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 781032 789140 146860 5420360    4    0 15716     0 2935 22015  3  2 67 29  0
 2 15 781012 789720 146860 5420388    0    0 15792     0 2936 21980  3  1 69 26  0
 0 16 781004 789424 146868 5420344    8    0 15960    36 2950 22838  3  1 68 27  0
 1 15 781000 789004 146868 5420424    0    0 15728    14 2907 20810  3  1 64 31  0
 1 16 780992 789552 146868 5420448    4    0 15444     0 3075 22507  3  1 64 31  0
 1 15 780988 789016 146868 5420492    8    0 15544     0 2965 21550  3  1 66 30  0
 0 16 780984 789056 146868 5420416    0    0 16048     0 3020 23518  3  1 68 27  0
 3 14 780984 788136 146876 5420416    0    0 14960    36 2930 21148  3  2 63 32  0
 2 14 780980 787996 146876 5420400    0    0 16016     0 3098 21757  3  2 60 35  0
 2 14 780976 788472 146876 5420108    8    0 15608     0 3120 22721  3  1 58 37  0
 0 16 780956 788180 146876 5420152    0    0 16096     0 3173 22478  4  2 61 34  0
 2 14 780948 787556 146876 5420368    0    0 16000     0 3077 22696  3  2 60 35  0
 0 16 780940 787152 146884 5420256    0    0 15456    20 2996 21341  3  2 60 36  0
 1 15 780932 787500 146884 5420292    8    0 15384     0 2941 21229  3  1 62 34  0
 1 15 780920 787156 146884 5420376    0    0 15648     0 3012 21808  3  2 64 32  0
 1 15 780912 787448 146884 5420404    0    0 16096     0 3100 24086  4  1 67 28  0
 0 16 780900 788436 146884 5420428   28    0 15484     0 2947 21358  3  2 65 30  0
 1 15 780884 788568 146892 5420536    4    0 15412    20 2876 22192  3  2 60 35  0
 1 15 780864 788900 146892 5420500    8    0 15384     0 2894 21439  4  1 59 36  0
 1 16 780848 787740 146892 5420464    0    0 15776     0 3156 22405  3  2 62 33  0
 3 13 780836 787988 146892 5420476    0    0 15696     0 3062 22323  4  2 64 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 15 780820 786864 146892 5420584    0    0 15120     0 2837 21808  3  2 62 34  0
 0 16 780820 787844 146900 5420680    8    0 16216    20 3042 22835  4  2 60 35  0
 2 14 780804 787916 146900 5420688    0    0 14992    68 3035 21447  3  2 62 33  0
 1 15 780804 788136 146900 5420592    0    0 15776     0 3081 22496  3  1 66 30  0
 2 14 780788 786880 146900 5420732    0    0 15392     0 2885 20982  3  2 62 33  0
 2 14 780784 786524 146900 5420904    0    0 15504     0 2961 21768  3  2 60 35  0
 1 15 780768 786064 146908 5420880    4    0 16164    36 3227 22814  3  2 58 37  0
 4 13 780752 786736 146908 5421012    0    0 15520     0 3027 22222  3  2 61 34  0
 1 15 780748 786476 146908 5421060    4    0 15364     0 3048 24380  4  2 62 32  0
 0 16 780740 786008 146908 5420952    0    0 15520     0 2870 21946  4  1 58 36  0
 1 15 780724 786284 146908 5420820    8    0 15480     0 2891 21512  3  1 63 33  0
 0 16 780704 786916 146916 5420832   16    0 16000    20 3407 22012  4  1 63 32  0
 2 15 780692 786896 146916 5420968    0    0 15520    24 3083 21960  3  1 64 32  0
 0 16 780684 787424 146916 5420984    0    0 15840     0 3042 22658  3  2 62 33  0
 0 16 780680 787076 146916 5421028    0    0 15088     0 2904 21655  3  1 62 33  0
 1 15 780672 787404 146916 5420844    0    0 15696     0 3136 22723  4  2 64 31  0
 3 14 780664 787624 146924 5420864    0    0 15824    36 3075 22170  3  1 64 31  0
 0 16 780660 787820 146924 5420880    0    0 15392    14 2809 20977  3  1 65 31  0
 0 16 780644 787564 146924 5420908   16    0 15056     0 3010 20025  3  2 63 32  0
 1 15 780636 787648 146924 5420944    8    0 15992     0 3109 23453  3  2 61 33  0
 1 16 780612 787396 146924 5421020    4    0 15380     0 2977 22501  4  2 59 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 780584 788108 146932 5420992    4    0 15060    36 3000 21634  3  1 61 34  0
 1 15 780576 787812 146932 5421004    8    0 10648     0 2331 16097  3  1 60 35  0
 1 15 780568 787920 146932 5421088    0    0 12480     0 2650 18371  3  1 69 27  0
 2 15 780568 787292 146932 5421084   16    0 15168     0 3031 21380  3  1 64 31  0
 1 15 780540 786872 146932 5421196    4    0 15604     0 2983 22896  4  2 69 26  0
 1 15 780524 787004 146940 5421200    0    0 15920    20 2966 23007  3  2 62 32  0
 1 15 780496 786828 146940 5421236    0    0 15216     0 2814 21954  3  2 64 32  0
 1 15 780480 786956 146940 5421256    8    0 15064     0 3005 21958  4  1 64 31  0
 1 15 780476 788276 146940 5421244   16    0 15664     0 3119 22088  3  1 65 30  0
 0 16 780452 787752 146940 5421228    4    0 15684     0 2959 21749  3  2 63 32  0
 0 16 780444 788048 146948 5421276    0    0 15392    20 2903 22819  3  2 61 33  0
 4 14 780444 788400 146948 5421256    0    0 15600     0 2877 22657  3  1 57 38  0
 1 15 780444 788548 146948 5421364    0    0 15952     0 3363 22389  3  1 61 34  0
 2 14 780444 788912 146948 5421368    0    0 16096     0 3244 22580  3  2 63 33  0
 2 15 780428 788068 146948 5421340    4    0 15332     0 2904 21561  3  2 67 28  0
 0 16 780424 788620 146956 5421360    0    0 15424    20 3030 21904  4  1 71 24  0
 0 16 780408 788788 146956 5421436   12    0 15596    72 2898 20843  3  2 66 29  0
 2 15 780388 789456 146956 5421472    0    0 15264     0 2884 22269  4  2 64 31  0
 1 15 780388 788860 146956 5421560    0    0 16000     0 2942 21683  3  1 67 29  0
 1 15 780380 789088 146956 5421588    0    0 14960     0 2879 21511  3  2 68 27  0
 1 16 780380 789596 146964 5421596    4    0 15556    36 2921 22804  3  1 68 28  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 780368 790264 146964 5421600    0    0 15664     0 3459 21724  3  2 66 29  0
 1 15 780344 790492 146964 5421604    0    0 14944     0 3018 21386  3  2 65 30  0
 2 14 780332 790492 146964 5421612    0    0 15168     0 2865 22208  3  2 66 29  0
 1 16 780332 789824 146964 5421612    0    0 15536     0 2915 21046  3  2 64 32  0
 2 14 780332 789800 146972 5421624    0    0 16064    20 3204 22459  3  2 64 31  0
 2 14 780332 790192 146972 5421652    0    0 16336    24 3117 22249  3  2 67 28  0
 0 16 780332 788956 146972 5421700    0    0 15680     0 3001 22152  3  1 69 26  0
 1 15 780324 789048 146972 5421720    8    0 15720     0 3003 22087  3  2 70 25  0
 0 16 780308 789296 146972 5421708    0    0 15600     0 2906 21560  3  2 67 29  0
 1 15 780292 789620 146980 5421772   16    0 16080    36 3016 22813  4  1 67 28  0
 2 15 780280 790740 146980 5421580    8    0 15336    14 3186 21798  3  2 64 31  0
 1 15 780264 790216 146980 5421556    0    0 15184     0 3224 21300  3  1 66 29  0
 0 16 780252 790604 146980 5421440    0    0 15600     0 3043 22879  3  2 60 35  0
 2 16 780240 790640 146980 5421444    0    0 16384     0 3181 22189  3  1 66 29  0
 3 14 780232 790000 146988 5421488    0    0 14912    36 2815 21067  3  2 62 33  0
 3 15 780220 790468 146988 5421588    0    0 14256     0 2749 20811  3  1 60 35  0
 1 15 780208 790480 146988 5421672    0    0 15040     0 2954 21026  3  1 67 29  0
 1 16 780200 791056 146988 5421636   24    0 15560     0 3054 21766  3  1 66 29  0
 2 14 780192 790640 146988 5421616    0    0 14864     0 2842 21663  3  2 68 28  0
 1 15 780180 791164 146996 5421664    0    0 15760    24 2835 22192  4  1 67 28  0
 2 15 780176 790712 146996 5421728    0    0 15264     0 3015 21994  3  2 67 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 780172 791312 146996 5421796    0    0 15520     0 3087 24262  4  1 64 31  0
 1 15 780172 791472 146996 5421800   16    0 15232     0 2896 23101  4  2 64 31  0
 0 16 780156 791384 146996 5421940    0    0 15472     0 2858 21376  3  1 64 32  0
 1 15 780152 790960 147004 5421936    0    0 15728    20 3113 21702  3  2 59 36  0
 2 14 780148 791112 147004 5422044    4    0 16148     0 3237 23039  4  2 63 32  0
 1 15 780148 790936 147004 5421888    0    0 15280     0 2883 21284  3  1 67 28  0
 3 14 780140 791044 147004 5421936    0    0 15248     0 2869 21545  3  2 64 31  0
 2 14 780132 789948 147004 5421896    4    0 14804     0 2788 21051  3  1 66 30  0
 1 15 780104 790768 147012 5421120    0    0 15632    20 3027 22030  3  2 67 28  0
 2 14 780092 790876 147012 5420836    8    0 15832    68 3057 22570  3  2 67 29  0
 1 15 780092 791180 147012 5420888    0    0 15120     0 2768 21586  3  1 70 26  0
 2 14 780092 791080 147012 5420856    4    0 15700     0 2947 22509  4  1 65 31  0
 3 14 780080 790820 147012 5420656    0    0 15488     0 2862 21418  3  1 64 32  0
 1 15 780076 791452 147020 5420652    0    0 15776    36 3181 22737  3  1 69 26  0
 0 16 780048 791208 147020 5420668    8    0 15512     0 2913 22270  3  1 66 29  0
 1 15 780020 791280 147020 5420744    0    0 15616     0 3050 21992  3  1 63 32  0
 3 14 780000 791712 147020 5420664    0    0 15760     0 2929 23429  4  1 61 34  0
 2 14 779984 791664 147020 5420680    0    0 15872     0 2930 23473  4  1 59 36  0
 3 13 779980 791780 147028 5420696    4    0 15268    20 2961 20773  3  1 58 37  0
 1 15 779976 791928 147028 5420704    0    0 11232    24 2042 16065  2  1 60 37  0
 2 14 779968 792032 147028 5420712    0    0 12368     0 2137 17471  2  1 63 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 779964 792576 147028 5420724    0    0 16096     0 2498 21813  3  1 62 34  0
 0 16 779960 792316 147028 5420744    0    0 15696     0 2663 22125  3  1 63 32  0
 1 15 779956 792488 147036 5420740    0    0 15696    36 2707 22048  3  1 62 34  0
 2 14 779944 791632 147036 5420748    8    0 15736    14 2549 21490  3  1 59 37  0
 1 16 779932 791488 147036 5420764    0    0 15824     0 2515 21475  3  1 62 34  0
 1 15 779920 791060 147036 5420780    4    0 15908     0 2542 21222  3  1 67 29  0
 1 15 779916 790956 147036 5420780    0    0 15520     0 2638 22004  3  1 67 29  0
 0 16 779900 791384 147044 5420780    4    0 14692    36 2252 20237  3  1 65 31  0
 1 15 779884 790840 147044 5420820   12    0 15020    16 2333 20762  3  1 64 32  0
 0 16 779880 790484 147044 5420812    0    0 15824     0 2789 20498  3  1 68 28  0
 2 14 779860 790748 147044 5420832    0    0 15136     0 2419 20208  3  1 66 30  0
 2 15 779848 790004 147044 5420816    0    0 16272     0 2469 22757  3  1 66 30  0
 1 15 779844 790040 147052 5420824    0    0 15808    36 2517 22204  3  1 65 31  0
 0 16 779840 790576 147052 5420836    4    0 15716     0 2409 21325  3  1 67 29  0
 1 15 779824 790968 147052 5420848    8    0 15720     0 2523 21883  3  1 66 29  0
 2 14 779816 791552 147052 5420860    0    0 15680     0 2439 21219  3  1 66 31  0
 0 16 779808 791288 147052 5420876    0    0 15152     0 2569 21399  3  1 66 30  0
 4 13 779808 791180 147060 5420872    0    0 15824    17 2906 21983  3  1 66 30  0
 2 15 779796 791448 147060 5420892    0    0 15856     3 2549 20845  3  1 67 28  0
 1 15 779788 791252 147060 5420888    0    0 16112     0 2516 21761  3  1 65 31  0
 2 14 779788 791372 147060 5420896    0    0 15824     0 2412 21530  3  1 64 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 779772 790872 147060 5420932    8    0 15592     0 2404 20026  3  1 63 33  0
 2 14 779772 791592 147068 5420912    8    0 15480    17 2572 20669  3  1 64 32  0
 1 15 779748 788940 147068 5423368    4    0 15732    71 2649 22592  3  1 65 30  0
 4 12 779744 786960 147068 5423956   12    0 15644     0 3151 21743  3  2 62 33  0
 2 15 779728 786708 147068 5423904   12    0 15820     0 3000 23600  4  2 60 35  0
 0 16 779724 786024 147068 5423968    0    0 16016     0 3177 22206  4  2 63 32  0
 0 16 779724 787036 147076 5424132    0    0 15440    33 2973 22146  3  2 64 31  0
 2 14 779724 786924 147076 5424184    0    0 14688     3 2880 21985  4  2 66 29  0
 0 16 779700 786184 147076 5424180    0    0 16336     0 3016 22029  3  2 65 30  0
 1 15 779692 787548 147076 5423920    4    0 15524     0 2940 20985  3  2 63 32  0
 0 16 779676 787584 147076 5423896    8    0 15608     0 2997 21670  3  1 61 34  0
 1 15 779668 786792 147084 5423900    8    0 16104    17 3332 23826  4  2 63 32  0
 1 16 779664 787276 147084 5424044    0    0 15488    35 3112 20864  3  2 68 27  0
 0 16 779660 787716 147084 5424044    0    0 15808     0 2993 23155  3  2 67 29  0
 1 15 779652 787340 147084 5424128    0    0 15168     0 2803 20812  3  2 67 28  0
 1 16 779636 787460 147084 5424268    0    0 15168     0 2911 20849  3  2 66 29  0
 0 16 779624 786892 147092 5424224    4    0 15956    33 3105 21922  3  2 71 25  0
 0 16 779616 787444 147092 5424272    0    0 14672    13 2971 20480  3  1 71 25  0
 0 16 779588 787252 147092 5424384   24    0 15848     0 3024 22830  3  2 70 25  0
 1 15 779580 787776 147092 5424392    0    0 16320     0 3385 23826  4  2 65 30  0
 2 14 779544 788540 147092 5424328   44    0 16156     0 3097 22387  3  2 61 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 779524 788212 147100 5424384   12    0 15964    17 2987 22218  4  2 63 32  0
 0 16 779500 787376 147100 5424416   12    0 16412     3 3103 23421  4  2 62 33  0
 1 15 779496 786604 147100 5424352    0    0 14832     0 2857 21001  3  2 64 32  0
 1 15 779484 786044 147100 5424396    0    0 15408     0 2980 22429  3  2 65 30  0
 3 13 779468 786388 147100 5424380    0    0 14720     0 2800 21246  3  2 65 30  0
 0 16 779460 786384 147108 5424552    0    0 15792    17 3030 21611  4  2 62 33  0
 0 16 779460 786300 147108 5424552    0    0 15744     3 2935 22292  3  2 65 30  0
 2 14 779452 786308 147108 5424524    0    0 16096     0 3301 22017  4  2 65 30  0
 3 14 779440 785504 147108 5424524    4    0 15460     0 3181 22298  3  2 66 30  0
 2 14 779432 785844 147108 5424432    4    0 15524     0 2913 20603  3  1 60 36  0
 2 14 779432 785708 147116 5424456    0    0 15264    17 2838 21773  3  1 63 33  0
 1 15 779428 785504 147116 5424552    4    0 15524     3 2949 21913  3  1 65 31  0
 2 14 779424 785720 147116 5424564    0    0 15920     0 3166 21882  3  1 66 30  0
 2 15 779416 786228 147116 5424576    4    0 16036     0 3254 23273  3  1 64 31  0
 0 16 779408 784896 147116 5424660    0    0 16528     0 3161 23426  4  2 61 34  0
 0 16 779404 784808 147124 5424584    0    0 16080    17 2990 22275  3  2 61 34  0
 2 15 779404 785144 147124 5424596    0    0 12064    71 2664 17984  3  2 58 37  0
 0 16 779404 785308 147124 5424544    8    0 12344     0 2707 17075  3  2 59 37  0
 0 16 779388 785304 147124 5424580    0    0 15632     0 2940 21819  3  2 61 34  0
 1 15 779388 784784 147124 5424528    0    0 15280     0 2933 22651  4  2 61 33  0
 2 14 779368 785108 147132 5424560   12    0 16380    33 3301 24005  3  2 68 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 779356 785456 147132 5424536    0    0 15632     3 2909 21597  3  2 66 30  0
 0 16 779356 785656 147132 5424548    0    0 15616     0 2927 20522  3  2 64 32  0
 2 14 779352 785820 147132 5424568    0    0 14992     0 2989 20276  3  2 61 34  0
 2 15 779344 786332 147132 5424576    4    0 15732     0 3124 23096  4  2 62 33  0
 4 14 779328 786632 147140 5424580    8    0 15112    17 2893 21164  3  2 61 35  0
 1 15 779328 786412 147140 5424600    0    0 15632    23 3142 21660  3  2 58 37  0
 2 14 779320 786212 147140 5424660    0    0 15648     0 3081 22314  3  2 61 34  0
 0 16 779316 786304 147140 5424684    0    0 15600     0 2931 22120  3  2 63 32  0
 1 15 779312 785588 147140 5424712    0    0 15200     0 2867 20866  3  1 62 34  0
 1 15 779308 786360 147148 5424456    0    0 16336    33 3062 22456  3  2 62 33  0
 1 15 779292 786820 147148 5424548    0    0 15744    17 3115 22167  3  2 59 36  0
 0 16 779284 786324 147148 5424560    0    0 15632     0 3492 22609  4  2 59 35  0
 0 16 779280 786320 147148 5424580    0    0 15936     0 3012 22918  3  2 64 31  0
 1 15 779260 786080 147148 5424608    8    0 16168     0 2967 21976  3  1 66 29  0
 1 16 779252 786000 147156 5424672    0    0 15360    33 2900 20695  3  2 65 30  0
 4 14 779232 786164 147156 5424712    0    0 16160     3 3198 23200  4  2 63 32  0
 1 15 779216 785096 147156 5424704    0    0 16080     0 3141 22148  4  2 64 31  0
 2 14 779216 784992 147156 5424696    0    0 15792     0 3088 21845  4  2 67 28  0
 5 13 779216 784512 147156 5424716    0    0 15664     0 3089 21838  3  1 65 30  0
 1 15 779212 784832 147164 5424696    0    0 15360    17 3107 21835  3  2 65 30  0
 1 15 779192 784400 147164 5424788   16    0 15792     3 2938 22443  4  2 64 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 14 779156 784176 147164 5424524   40    0 14888   122 3135 21205  3  2 63 32  0
 0 16 779156 782524 147164 5424676    4    0 14852     0 2966 20679  3  1 64 32  0
 1 15 779144 782852 147164 5424828    0    0 15616     0 2978 21237  3  1 66 29  0
 1 15 779136 782896 147172 5424792    0    0 15456    17 2998 20604  3  2 64 31  0
 4 13 779124 782728 147172 5424820    0    0 15600     3 2919 21293  3  2 65 30  0
 0 16 779124 782676 147172 5424856    0    0 15136    53 2937 23409  3  2 64 31  0
 6 11 779116 783024 147172 5424960    0    0 14992    12 2911 21202  3  1 64 31  0
 3 13 779108 783832 147172 5424952    0    0 16176     0 3074 23214  4  2 64 31  0
 2 15 779092 784260 147172 5424996    0    0 16112     0 3069 21808  4  1 66 29  0
 2 16 779088 784116 147180 5425008    4    0 15844    92 3008 21932  3  1 63 32  0
 0 16 779064 784092 147180 5425040   20    0 15700     0 2848 21544  3  2 66 29  0
 1 15 779036 783952 147180 5425104    4    0 15668     9 3033 22179  3  2 66 29  0
 1 15 779036 784820 147180 5425192    0    0 14608     0 2920 20833  3  2 65 30  0
 2 14 779036 784940 147180 5425116    0    0 14864     0 2882 21328  3  2 64 32  0
 1 15 779032 784416 147188 5425068    8    0 15160    36 2938 21930  4  1 65 30  0
 0 16 779024 784656 147188 5425116    0    0 15664     0 3096 22125  4  2 65 30  0
 3 14 779016 784268 147188 5425216    0    0 15568     0 3035 23341  4  2 67 27  0
 4 12 779016 783772 147188 5425244    0    0 15888     0 3021 23366  4  2 68 27  0
 1 15 779008 783884 147188 5425220    0    0 15472     0 2855 21741  3  1 68 27  0
 2 14 779000 783868 147196 5425200    8    0 15432    44 2935 21824  3  2 68 27  0
 1 15 778992 784072 147196 5425208    0    0 16048     0 3022 22839  3  2 65 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 12 778972 784532 147196 5425244    0    0 15280     9 2993 21755  3  2 67 28  0
 2 14 778960 784300 147196 5425312    8    0 15464     0 2982 22736  3  2 68 27  0
 1 15 778948 784376 147196 5425348    8    0 15432     0 3032 22897  4  1 67 28  0
 0 16 778944 784112 147204 5425396    0    0 15472    50 2896 23270  3  1 65 30  0
 3 14 778920 783540 147204 5425416    0    0 15888     0 3222 22992  3  2 66 29  0
 1 15 778920 783712 147204 5425436    0    0 15264     0 2937 20745  3  2 65 30  0
 0 16 778904 783824 147204 5425536    0    0 15696     0 3061 22452  3  2 64 31  0
 2 15 778904 783756 147204 5425484    0    0 14864     0 2809 21739  3  2 68 27  0
 0 16 778892 784700 147212 5425504    0    0 15920    36 3146 23274  4  2 64 31  0
 2 15 778880 784892 147212 5425292    0    0 15648    69 3117 22443  3  2 65 30  0
 2 15 778880 784432 147212 5425312    0    0 15408     0 2975 22201  3  2 68 27  0
 1 15 778880 784520 147212 5425300    0    0 15232     0 2878 21009  3  2 68 27  0
 1 15 778868 783332 147212 5425372    0    0 14576     0 3066 20990  3  2 60 34  0
 0 16 778864 783592 147220 5425464    0    0 11248    20 2572 16783  3  1 65 31  0
 1 15 778860 783328 147220 5425500    0    0 13088     9 2693 19366  3  2 63 32  0
 1 15 778856 783992 147220 5425488    0    0 14416     0 2717 20005  3  2 60 35  0
 2 14 778848 783852 147220 5425568    0    0 15760     0 2971 22257  3  1 64 31  0
 1 16 778844 785004 147220 5425580    0    0 15584     0 3143 22733  4  2 66 29  0
 0 16 778836 785192 147228 5425500    0    0 15600    20 3143 22616  4  2 63 31  0
 1 15 778812 785288 147228 5425544    0    0 16640     0 3083 23909  4  2 65 30  0
 1 15 778812 785264 147228 5425596    0    0 16064     0 3001 22898  4  1 62 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 778796 784668 147228 5425572    0    0 16096     0 3178 22131  4  2 62 33  0
 1 15 778776 784684 147228 5425608   20    0 16228     0 3132 22025  3  2 66 29  0
 0 16 778776 785600 147236 5425620    0    0 15376    88 3096 22601  4  2 65 30  0
 1 15 778752 785372 147236 5425636    8    0 15448     9 3050 21533  3  1 67 28  0
 1 15 778752 784188 147236 5425632    0    0 15424     0 2849 21397  3  1 67 28  0
 1 15 778752 784200 147236 5425600    0    0 15280     0 2801 20573  3  1 65 30  0
 2 14 778748 784052 147236 5425680    8    0 15432     0 3149 22894  4  2 65 29  0
 2 14 778744 783792 147244 5425692    0    0 15504    36 3067 22077  3  1 64 31  0
 0 16 778732 783952 147244 5425720    0    0 15440     0 2960 22060  3  1 66 29  0
 0 16 778720 783180 147244 5425736    0    0 15936     0 3003 22945  3  1 62 34  0
 0 16 778720 783620 147244 5425844    0    0 15280     0 2956 22514  4  1 64 30  0
 0 16 778712 784108 147244 5425836    0    0 15104     0 3004 21176  3  1 70 26  0
 0 16 778708 784492 147252 5425876    0    0 15088    44 3035 21174  3  1 72 23  0
 2 14 778628 784352 147252 5425888   68    0 16116     0 3130 22575  3  2 72 23  0
 1 15 778624 783924 147252 5426016    0    0 15648     0 2941 21815  3  2 69 26  0
 3 13 778616 783744 147252 5425712    8    0 15688     0 2854 22918  4  1 62 33  0
 0 16 778608 783620 147252 5425820    0    0 15888     0 3174 23096  3  2 62 33  0
 2 14 778596 783788 147260 5425808    0    0 15120    50 3046 21011  3  2 65 30  0
 0 16 778588 783732 147260 5425856    0    0 15216     0 2945 21775  3  1 69 27  0
 2 15 778580 783532 147260 5425944    0    0 15920     0 2896 21246  3  2 67 28  0
 3 14 778576 783708 147260 5425956    0    0 15840     0 3083 22143  3  2 68 27  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 778576 783624 147260 5425956    0    0 16176     0 3150 22239  3  2 63 32  0
 3 14 778564 783292 147268 5425964    8    0 15832    36 3033 22270  3  2 62 33  0
 0 16 778556 783336 147268 5426000   12    0 15628     0 3110 23683  4  2 62 33  0
 1 15 778544 783376 147268 5426020    0    0 15344     0 2980 22354  3  1 64 31  0
 0 16 778536 783496 147268 5426036    0    0 15568     0 3085 21666  3  1 63 33  0
 1 15 778524 783952 147268 5426076    0    0 15504     0 2525 20643  3  1 64 32  0
 2 14 778524 783408 147276 5426092    0    0 16208    20 2564 21641  3  1 62 34  0
 2 14 778520 783388 147276 5426088    8    0 16536     0 2656 23317  3  1 56 40  0
 3 14 778512 783872 147276 5426104    0    0 16176     0 2519 20788  3  1 59 37  0
 1 15 778504 783500 147276 5426100    0    0 15440     0 2457 21275  3  1 60 36  0
 2 14 778496 783560 147276 5426116    0    0 14944     0 2382 21267  3  1 59 37  0
 0 16 778488 783836 147284 5426124    0    0 15872    20 2576 21804  3  1 63 33  0
 2 14 778488 783488 147284 5426128    0    0 15552     0 2396 20602  3  1 63 33  0
 1 15 778488 783572 147284 5426136    4    0 15556     0 2698 22070  3  1 61 35  0
 2 15 778468 784036 147284 5426176    8    0 15528     0 2395 21723  3  1 64 32  0
 1 15 778464 783752 147284 5426172    0    0 15392     0 2445 21306  3  1 67 29  0
 2 15 778456 724332 147292 5414328    0    0 15680    88 2652 23674  5  1 65 30  0
 1 15 778448 705692 147292 5414836   16    0 15904     0 2801 21524  4  1 67 28  0
 1 15 778444 771692 147292 5414504    0    0 15904     0 2982 21656  3  1 69 27  0
 0 16 778428 714744 147292 5414804    8    0 15240     0 2756 20915  4  1 67 28  0
 0 16 778424 590988 147292 5415628    0    0 15984     0 2831 22080  4  1 65 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 16 778420 464980 147300 5417996    8    0 15720    36 2768 23328  5  1 61 33  0
 3 14 778396 338688 147300 5419868    8    0 14840     0 2588 21745  4  1 62 32  0
 0 16 778388 267156 147300 5421752    0    0 15376     0 3035 21820  4  1 62 33  0
 3 14 778384 267284 147300 5421564    0    0 15696     0 3088 21011  3  1 63 32  0
 0 16 778364 267152 147300 5421576    0    0 15472     0 3058 21755  3  1 65 30  0
 2 15 778348 266956 147308 5421548    0    0 16624    44 3221 22830  4  1 65 30  0
 1 15 778344 263768 147308 5421632    0    0 15952     0 3184 21947  3  1 65 30  0
 4 14 778344 263968 147308 5421452    0    0 15456     0 3213 22201  4  1 66 29  0
 3 13 778328 262264 147308 5421500    4    0 16244     0 3153 23501  4  1 64 31  0
 0 16 778320 263592 147308 5421320    0    0 15200     0 3055 22012  4  1 60 35  0
 1 15 778320 266504 147316 5421396    0    0 10672    46 2529 15686  3  1 62 34  0
 1 15 778320 266260 147316 5421292    0    0 12048     0 2716 17734  3  1 68 29  0
 3 13 778308 267704 147316 5421284    0    0 15856     0 3222 22103  3  1 68 28  0
 1 15 778304 266484 147316 5421356    0    0 16352     0 3237 21754  4  1 70 26  0
 1 15 778296 265192 147316 5421292    0    0 15472     0 3136 21313  4  1 65 30  0
 2 15 778292 264444 147324 5421348    0    0 16032    20 3194 23706  4  1 65 29  0
 0 16 778292 264660 147324 5421304    0    0 16176     0 3170 22255  3  1 65 30  0
 3 14 778292 263340 147324 5421308    0    0 15824     0 3203 21783  4  1 68 27  0
 0 16 778288 263432 147324 5421412    0    0 15632     0 3100 22242  3  1 68 27  0
 0 16 778284 267296 147324 5421436    0    0 15392     0 3085 20968  3  1 64 32  0
