procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18  76428 2181000 242824 2096024    0    0 42660     0 5822 35221  1  3 62 34  0
 0 17  76428 2182364 242824 2097024    0    0 11516     0 3883 21089  2  2 66 31  0
 2 18  76428 2183164 242824 2098412    0    0 16624     0 5477 30465  3  3 61 34  0
 3 15  76428 2180028 242824 2099896    0    0 18972     0 6164 35016  3  3 59 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 17  76428 2162112 242824 2101628    0    0 71556    70 7342 41918  2  3 53 41  0
 1 17  76428 2176520 242824 2095936    0    0 37428     0 4616 26827  1  3 61 35  0
 3 15  76428 2179180 242824 2096944    0    0 14776     0 4515 26219  2  2 64 32  0
 1 18  76428 2184404 242824 2098264    0    0 16436     0 5303 29870  3  3 62 33  0
 1 16  76428 2183048 242824 2099900    0    0 19728     0 6216 36627  3  3 57 37  0
 8 14  76428 2168928 242828 2101316    0    0 70036   153 6869 41954  3  4 63 31  0
 1 18  76428 2186524 242828 2095844    0    0 35380     3 5546 34042  1  3 66 29  0
 1 19  76428 2185204 242828 2097304    0    0 11896     0 3532 20331  2  2 59 38  0
 4 15  76428 2185252 242828 2098340    0    0 15400     0 5129 28177  3  3 58 37  0
 0 21  76428 2185032 242828 2099840    0    0 18780     0 6409 34996  3  3 52 42  0
 3 18  76428 2166520 242832 2101148    0    0 73248    51 7937 46699  3  4 54 39  0
 0 17  76428 2180776 242832 2097044    0    0 35052     3 5786 31330  1  2 54 42  0
 1 17  76428 2181192 242832 2098176    0    0 10212     0 3463 16699  2  3 57 39  0
 1 18  76428 2182660 242832 2099080    0    0 14388     0 5089 27937  2  3 59 36  0
 2 16  76428 2183488 242832 2100580    0    0 18364     0 5567 32396  3  2 57 38  0
 4 20  76428 2168164 242832 2101620    0    0 72812    40 7718 46504  2  3 58 36  0
 1 15  76428 2179684 242832 2096808    0    0 35196     0 5857 35234  2  2 62 34  0
 1 18  76428 2177008 242832 2098080    0    0 11048     0 3665 18875  2  2 57 39  0
 1 17  76428 2178476 242832 2099148    0    0 14756     0 5008 27915  2  3 58 37  0
 1 18  76428 2180120 242832 2100368    0    0 17100     0 5421 31883  3  2 60 36  0
 4 17  76428 2162212 242832 2102380    0    0 75428   175 7431 43709  3  3 57 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 16  76428 2173148 242832 2098360    0    0 36332     3 6777 39900  2  2 51 45  0
 1 18  76428 2171176 242832 2099508    0    0  9996     0 3298 17215  1  1 57 41  0
 1 17  76428 2172688 242832 2100760    0    0 15896     0 5226 29110  3  4 55 39  0
 1 17  76428 2174180 242832 2102344    0    0 19696     0 5863 35340  3  3 55 40  0
 2 21  76428 2164528 242832 2102800    0    0 78456    61 7420 43758  3  4 58 35  0
 0 18  76428 2177580 242832 2096488    0    0 31688     3 5713 30390  2  3 54 41  0
 3 14  76428 2181316 242832 2097492    0    0 10724     0 3522 19536  2  2 55 42  0
 0 16  76428 2183604 242832 2098364    0    0 15396     0 5046 28802  2  2 61 35  0
 1 18  76428 2182568 242832 2100016    0    0 16004     0 4856 28704  2  2 55 41  0
 4 18  76428 2168800 242836 2100976    0    0 81464   117 7878 46509  3  4 58 36  0
 1 20  76428 2179208 242836 2097452    0    0 24252     3 5370 32561  2  3 67 28  0
 1 18  76428 2178736 242836 2098388    0    0  9844     0 3522 17822  1  3 58 38  0
 1 17  76428 2179892 242836 2099640    0    0 16420     0 5492 30580  3  2 58 37  0
 4 16  76428 2182308 242836 2100344    0    0 15308     0 5182 27679  2  3 57 38  0
 1 18  76428 2166408 242836 2100316    0    0 82084    37 7516 42918  2  3 51 44  0
 2 15  76428 2175708 242836 2097172    0    0 20784     3 4066 27211  1  2 60 37  0
 2 17  76428 2174388 242836 2098040    0    0 11096     0 3794 20781  2  3 62 33  0
 0 19  76428 2175508 242836 2099420    0    0 16780     0 5429 29653  2  3 56 39  0
 1 15  76428 2177904 242836 2100652    0    0 18004     0 5948 33797  2  2 60 35  0
 2 16  76428 2167344 242836 2101576    0    0 81348   153 7491 46864  2  4 58 35  0
 1 19  76428 2180700 242836 2097076    0    0 24168     3 5225 31794  2  3 55 40  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15  76428 2183704 242836 2098276    0    0 11816     0 4037 21524  2  3 60 35  0
 1 18  76428 2183556 242836 2099160    0    0 14584     0 4979 27934  2  2 61 35  0
 0 16  76428 2180268 242836 2100616    0    0 18380     0 6136 32515  3  2 59 36  0
 2 18  76428 2173460 242836 2101140    0    0 82628    51 7376 46794  2  3 54 41  0
 1 17  76428 2181520 242836 2097228    0    0 25648     3 5579 30374  2  3 54 42  0
 2 17  76428 2179248 242836 2098116    0    0 12824     0 4175 24079  2  3 52 43  0
 0 18  76428 2175256 242836 2099376    0    0 18000     0 6110 33796  3  3 56 38  0
 0 19  76428 2173040 242836 2100840    0    0 17772     0 5324 31873  2  1 56 41  0
 1 18  76428 2158492 242836 2101524    0    0 87332    44 7683 47498  3  4 54 39  0
 2 17  76428 2169668 242836 2096872    0    0 27056     0 5700 34932  1  2 58 39  0
 1 16  76428 2169648 242836 2098084    0    0 12776     0 4241 23422  2  2 67 29  0
 0 18  76428 2168888 242836 2099428    0    0 15100     0 4878 26981  2  3 63 32  0
 1 16  76428 2167452 242836 2100772    0    0 17460     0 5549 32947  3  2 56 39  0
 2 18  76428 2156716 242836 2102180    0    0 84156   179 8092 48248  3  3 60 34  0
 0 20  76428 2169956 242836 2096276    0    0 27908     3 5876 31708  2  4 62 32  0
 0 16  76428 2171824 242836 2097424    0    0 11400     0 4003 20779  2  3 61 34  0
 0 20  76428 2178144 242836 2098420    0    0 12108     0 4115 23329  2  3 61 33  0
 0 16  76428 2177076 242836 2100016    0    0 18440     0 6365 34641  3  2 62 33  0
 2 17  76428 2170680 242840 2101632    0    0 77020    44 7667 46932  2  3 56 38  0
 1 19  76428 2178856 242840 2096880    0    0 24112     0 5181 30592  2  3 52 42  0
 3 14  76428 2174984 242840 2098180    0    0 12588     0 3785 22193  2  3 61 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17  76428 2173524 242840 2099340    0    0 14868     0 4547 26738  2  2 62 35  0
 1 16  76428 2176332 242840 2100764    0    0 16916     0 4939 31025  3  3 58 37  0
 2 20  76428 2166392 242840 2101448    0    0 86764    61 7859 45906  2  3 55 41  0
 0 19  76428 2176672 242840 2096636    0    0 25044     3 5598 29698  2  3 66 29  0
 1 16  76428 2175596 242840 2097728    0    0  9132     0 2515 14923  1  1 69 29  0
 0 19  76428 2172772 242840 2098792    0    0 15228     0 5095 28142  3  3 65 30  0
 1 17  76428 2175688 242840 2100372    0    0 19412     0 6614 34527  3  3 50 44  0
 2 16  76428 2166164 242844 2101240    0    0 87108    37 7909 48418  3  4 54 39  0
 0 18  76428 2176540 242844 2097208    0    0 25012     3 4913 29611  1  2 54 43  0
 2 16  76428 2174876 242844 2098460    0    0 10612     0 3401 18573  2  2 58 38  0
 1 19  76428 2176736 242844 2099404    0    0 13788     0 4706 25102  2  3 58 37  0
 0 17  76428 2175644 242844 2100520    0    0 18508     0 5608 33738  3  2 60 35  0
 3 18  76428 2164544 242852 2102188    0    0 87788   149 8123 49508  2  3 58 37  0
 1 17  76428 2173016 242852 2097568    0    0 25576     3 5465 32636  2  3 53 43  0
 3 16  76428 2170928 242852 2098608    0    0  8380     0 2748 14425  1  1 55 43  0
 1 16  76428 2175388 242852 2099552    0    0 15048     0 5329 29709  2  2 51 44  0
 3 14  76428 2176184 242852 2101032    0    0 18872     0 5898 34435  3  3 55 39  0
 2 18  76428 2159952 242856 2101472    0    0 85460    59 8344 50365  3  4 54 39  0
 2 14  76428 2172624 242856 2097160    0    0 22000     3 4940 29384  1  2 61 36  0
 2 17  76428 2172644 242856 2098104    0    0 10956     0 3879 19371  2  2 66 30  0
 0 18  76428 2172168 242856 2099332    0    0 14456     0 4327 25939  2  2 66 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 15  76428 2172080 242856 2100764    0    0 18396     0 5611 33267  3  3 54 40  0
 3 17  76428 2167248 242856 2101560    0    0 80520    41 7350 42978  2  3 61 35  0
 2 19  76428 2176596 242856 2096492    0    0 23180     3 4726 30288  1  2 62 35  0
 0 18  76428 2175828 242856 2097408    0    0  9720     0 3265 17469  2  2 60 36  0
 0 19  76428 2174880 242856 2098512    0    0 16544     0 5182 31333  2  2 64 32  0
 0 17  76428 2176872 242856 2099940    0    0 17284     0 5672 30966  2  3 59 35  0
 3 18  76428 2174196 242860 2101344    0    0 79044   173 7699 46145  3  3 57 37  0
 0 19  76428 2180668 242860 2097280    0    0 23516     3 5066 30511  2  2 57 40  0
 1 18  76428 2181324 242860 2098124    0    0  9100     0 2744 16450  2  2 55 41  0
 1 17  76428 2179980 242860 2099196    0    0 16784     0 5320 31432  3  3 53 41  0
 0 18  76428 2177668 242860 2100428    0    0 17312     0 5365 31554  2  2 58 38  0
 1 16  76428 2171948 242860 2100608    0    0 76284    36 8048 47845  3  4 50 43  0
 0 18  76428 2179416 242860 2097084    0    0 22876     0 4585 29158  1  1 55 43  0
 0 16  76428 2179328 242860 2097892    0    0 10428     0 3478 18953  2  1 57 40  0
 2 17  76428 2180992 242860 2098784    0    0 13564     0 4455 26061  2  1 59 38  0
 1 19  76428 2184500 242860 2100564    0    0 19452     0 6159 35616  3  2 59 35  0
 2 17  76428 2168696 242864 2101716    0    0 84208    57 7975 46918  3  5 60 33  0
 3 15  76428 2177140 242864 2097076    0    0 25856     3 5507 31244  2  3 58 36  0
 1 18  76428 2174204 242864 2098116    0    0 13368     0 3965 22374  1  1 65 32  0
 0 17  76428 2173620 242864 2099216    0    0 13308     0 4448 24321  2  2 64 33  0
 2 17  76428 2171448 242864 2100476    0    0 16368     0 5131 29989  2  2 58 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 18  76428 2167716 242868 2102052    0    0 81372    41 7707 45678  3  4 57 36  0
 2 17  76428 2175684 242868 2097580    0    0 25668     3 5721 32734  2  4 54 40  0
 0 17  76428 2175560 242868 2098796    0    0 12776     0 4245 23121  2  2 61 35  0
 0 16  76428 2173516 242868 2099976    0    0 13548     0 4385 24159  2  2 59 37  0
 0 18  76428 2173744 242868 2101244    0    0 16092     0 5405 29792  3  3 61 34  0
19 19  76428 2163100 242868 2101220    0    0 81900   161 7616 47971  3  3 54 40  0
 3 18  76428 2173296 242868 2097108    0    0 22484     3 4887 29917  1  2 57 39  0
 1 16  76428 2176056 242868 2098252    0    0 13808     0 4689 25189  2  3 64 31  0
 1 18  76428 2175204 242868 2099512    0    0 15100     0 4896 28371  3  3 59 36  0
 0 20  76428 2175000 242868 2100724    0    0 15940     0 5324 29812  2  4 66 27  0
 6 18  76428 2174724 242868 2101216    0    0 86600    63 8394 48567  2  4 58 35  0
 1 18  76428 2183160 242868 2096572    0    0 18960     3 4901 28087  2  3 59 36  0
 0 16  76428 2183072 242868 2097640    0    0 12432     0 4015 21717  2  2 60 35  0
 1 20  76428 2180168 242868 2098936    0    0 16524     0 5385 30626  2  2 59 36  0
 2 16  76428 2179216 242868 2100760    0    0 16472     0 5345 29279  3  4 60 34  0
 6 15  76428 2166380 242872 2101112    0    0 85176    40 7517 44919  2  3 63 33  0
 2 18  76428 2173780 242872 2097940    0    0 23692     0 4728 29128  1  2 60 37  0
 1 17  76428 2174076 242872 2099108    0    0 12904     0 4013 21945  2  3 60 36  0
 2 16  76428 2176872 242872 2100668    0    0 17068     0 5504 30455  2  2 56 39  0
 1 17  76428 2175572 242872 2102068    0    0 18216     0 5726 33286  2  2 53 43  0
 1 17  76428 2162724 242876 2101800    0    0 88608   171 7547 46367  2  3 61 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 17  76428 2171532 242876 2098540    0    0 24596     3 4997 32027  1  3 60 36  0
 1 19  76428 2168384 242876 2099608    0    0 12340     0 3901 22322  2  1 55 42  0
 1 16  76428 2168708 242876 2101148    0    0 18080     0 5375 30918  3  3 49 46  0
 4 15  76428 2168856 242876 2102852    0    0 16792     0 5465 30861  2  2 50 46  0
54 16  76428 2165064 242876 2102192    0    0 85276    36 7342 48469  2  3 52 43  0
 0 17  76428 2175384 242876 2098552    0    0 19096     0 4420 27661  2  2 59 38  0
 1 18  76428 2173952 242876 2099692    0    0 14220     0 4596 26989  2  3 58 37  0
 1 15  76428 2175908 242876 2100916    0    0 17092     0 5393 31175  2  2 50 45  0
 0 18  76428 2174848 242876 2102428    0    0 17788     0 5329 32065  2  2 57 39  0
11 17  76428 2167268 242876 2101408    0    0 81864    61 7365 47480  3  4 55 38  0
 2 18  76428 2176884 242876 2097920    0    0 20636     3 5023 31919  2  2 58 38  0
 2 17  76428 2175816 242876 2098984    0    0 12412     0 3975 21791  2  3 62 34  0
 2 15  76428 2173724 242876 2100396    0    0 15896     0 5141 29616  2  2 63 32  0
 0 21  76428 2174184 242876 2101752    0    0 17284     0 5284 32113  3  2 52 43  0
 5 18  76428 2170948 242876 2100092    0    0 83024    41 7524 46584  3  4 50 43  0
 0 19  76428 2180452 242876 2098032    0    0 18360     3 4381 27953  1  1 59 39  0
 0 20  76428 2176372 242876 2099060    0    0 14872     0 5691 29900  2  2 61 35  0
 1 17  76428 2175612 242876 2100668    0    0 19124     0 6366 35252  3  4 61 33  0
 1 18  76428 2175820 242876 2101772    0    0 17056     0 5385 30812  2  4 63 31  0
 1 18  76428 2166952 242876 2100752    0    0 89412   157 7732 47425  2  4 57 38  0
 0 18  76428 2177656 242876 2097444    0    0 23984     3 4870 30080  2  3 54 42  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 18  76428 2175972 242876 2098280    0    0 13588     0 4541 25726  2  1 58 39  0
 1 17  76428 2177096 242876 2100060    0    0 14408     0 4204 23926  2  3 60 35  0
 1 17  76428 2178304 242876 2101260    0    0 14768     0 5009 28559  2  1 58 38  0
11 18  76428 2173052 242876 2101412    0    0 84768    59 7846 46445  2  3 59 36  0
 1 17  76428 2181404 242876 2097360    0    0 15184     3 3745 24527  1  1 60 37  0
 2 19  76428 2179624 242876 2098236    0    0 11980     0 3551 20987  2  2 61 35  0
 2 14  76428 2178896 242876 2099508    0    0 15556     0 4902 27780  2  2 56 39  0
 4 17  76428 2180124 242876 2101180    0    0 17916     0 5923 33524  2  3 55 40  0
 6 17  76428 2171168 242876 2100032    0    0 85036    40 8121 51731  3  4 57 37  0
 3 15  76428 2181148 242876 2098460    0    0 13164     0 3587 21195  1  2 54 42  0
 1 16  76428 2179572 242876 2099460    0    0 12596     0 3979 22930  2  3 57 38  0
 5 14  76428 2180684 242876 2100748    0    0 17704     0 5873 33234  3  3 60 35  0
 2 16  76428 2178888 242876 2101888    0    0 17696     0 5854 32598  2  2 60 35  0
 3 21  76428 2170736 242876 2101544    0    0 86128   171 7651 51039  2  4 60 34  0
 5 18  76428 2178764 242876 2098348    0    0 17476     3 4908 27936  2  4 54 40  0
 1 16  76428 2177488 242876 2099740    0    0 12440     0 3820 21600  2  2 66 31  0
 1 16  76428 2175224 242876 2100932    0    0 13204     0 4475 24276  2  3 62 34  0
 2 14  76428 2176920 242876 2101936    0    0 15348     0 4857 28146  2  3 58 38  0
21 18  76428 2172852 242876 2102208    0    0 91588    36 8513 52888  2  4 56 38  0
 2 17  76428 2181496 242876 2098112    0    0 17416     0 4776 28759  2  2 60 36  0
 0 16  76428 2178720 242876 2099236    0    0 14392     0 4605 25986  2  2 61 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 19  76428 2177516 242876 2100192    0    0 16328     0 5642 30055  2  3 58 37  0
 1 18  76428 2176000 242876 2101644    0    0 17620     0 5552 32318  3  2 56 39  0
 7 21  76428 2160252 242876 2101200    0    0 96168    24 8388 52030  2  5 50 43  0
 1 16  76428 2171840 242876 2097928    0    0 15960    40 4840 27135  2  4 55 40  0
 0 19  76428 2169520 242876 2099156    0    0 12508     0 4126 22695  2  2 60 37  0
 1 18  76428 2173056 242876 2100188    0    0 15272     0 5041 28368  2  2 58 37  0
 1 16  76428 2173532 242876 2101436    0    0 17088     0 5409 31011  3  3 58 37  0
 5 20  76428 2167276 242880 2101864    0    0 92092    24 8310 53247  3  4 61 32  0
 1 17  76428 2177800 242880 2097120    0    0 13136    32 3655 22069  1  2 64 33  0
 1 16  76428 2177868 242880 2097964    0    0 12472     0 4223 23372  2  2 62 34  0
 3 14  76428 2176176 242880 2099508    0    0 17340     0 5576 30685  2  3 58 38  0
 0 18  76428 2177284 242880 2100740    0    0 17340     0 5848 32720  3  2 57 39  0
 7 17  76428 2171504 242880 2102216    0    0 89740    72 8882 56019  2  4 62 32  0
 2 15  76428 2180332 242880 2097884    0    0 24036   124 4028 21028  2  3 57 38  0
 0 18  76428 2180396 242880 2098768    0    0 10920     0 3631 20637  1  1 65 33  0
 5 13  76428 2178384 242880 2100036    0    0 17904     0 6028 34587  3  2 60 35  0
 0 19  76428 2178912 242880 2101164    0    0 17780     0 5704 33232  2  2 57 39  0
 3 16  76428 2172104 242880 2101512    0    0 94316    60 8704 60940  3  4 57 36  0
 2 15  76428 2182756 242880 2098468    0    0 12872     0 4117 22822  1  2 64 32  0
 0 16  76428 2180624 242880 2099284    0    0 10436     0 3228 19073  1  1 66 31  0
 3 15  76428 2178768 242880 2100440    0    0 17296     0 5897 31958  2  2 60 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 21  76428 2179200 242880 2101896    0    0 16528     0 5383 30012  2  2 54 41  0
 3 17  76428 2170536 242880 2102800    0    0 95572    24 8542 56392  2  3 59 35  0
 2 17  76428 2180540 242880 2098744    0    0 10976     0 3405 18382  2  2 55 41  0
 1 15  76428 2181904 242880 2099588    0    0 10872     0 3712 20901  2  1 58 39  0
 2 16  76428 2183000 242880 2100912    0    0 16112     0 5422 28703  2  3 57 38  0
 1 17  76428 2182852 242880 2102308    0    0 16248     0 5509 28774  2  2 61 34  0
 1 17  76428 2169680 242880 2103108    0    0 96116    24 8645 57188  2  4 54 40  0
 2 16  76428 2178004 242880 2097776    0    0 11572   152 3690 20453  1  1 60 38  0
 0 16  76428 2176840 242880 2098752    0    0 14720     0 4762 27737  2  1 60 37  0
 1 17  76428 2178444 242880 2099956    0    0 16828     0 5842 31830  3  3 60 34  0
 0 16  76428 2175784 242880 2101184    0    0 17640     0 6230 33543  3  2 56 39  0
 5 18  76428 2168344 242880 2103404    0    0 98264    36 9191 59480  3  4 54 39  0
 3 16  76428 2178024 242880 2098904    0    0 11384     0 3544 19506  2  1 60 37  0
 2 17  76428 2178496 242880 2100092    0    0 10796     0 3775 19530  2  3 59 36  0
 1 17  76428 2177888 242880 2101276    0    0 18180     0 6116 33702  3  2 58 37  0
 1 17  76428 2177288 242880 2102428    0    0 16916     0 5546 31330  3  2 60 35  0
 0 17  76428 2164612 242880 2101340    0    0 98140    24 8961 56606  3  5 55 38  0
 0 17  76428 2175180 242880 2098488    0    0  9916    56 3268 16093  1  1 57 41  0
 0 16  76428 2172512 242880 2099448    0    0 13864     0 4631 24799  2  2 62 34  0
 3 16  76428 2173960 242880 2100600    0    0 16716     0 5078 30571  2  2 59 37  0
 3 15  76428 2170448 242880 2102276    0    0 18200     0 5674 33485  3  3 57 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 18  76428 2162516 242884 2103128    0    0 96028    28 9272 54935  3  4 55 38  0
 0 17  76428 2172484 242884 2098904    0    0 11732    24 3640 19869  1  2 57 40  0
 2 17  76428 2171836 242884 2099920    0    0 12604     0 3895 23207  2  2 53 44  0
 3 15  76428 2172756 242884 2100892    0    0 14964     0 4756 27159  2  3 59 37  0
 1 16  76428 2177612 242884 2102424    0    0 17392     0 5648 31589  3  3 55 39  0
 3 17  76428 2164556 242888 2104164    0    0 92452    48 8568 56649  2  4 59 35  0
 2 18  76428 2178856 242888 2097904    0    0  9544   120 3090 15945  2  2 64 33  0
 0 17  76428 2177576 242888 2098872    0    0 11644     0 3979 22278  2  3 62 33  0
 1 17  76428 2181240 242888 2100236    0    0 15836     0 4696 28342  2  2 57 39  0
 3 17  76428 2180224 242888 2101824    0    0 17716     0 5607 32516  3  4 58 36  0
 2 16  76428 2165892 242888 2102724    0    0 95168    48 9243 56806  2  3 62 32  0
 2 17  76428 2178664 242888 2098220    0    0 12496     0 4110 21160  2  3 60 34  0
 0 16  76428 2177012 242888 2099432    0    0 13296     0 4219 24589  2  2 64 33  0
 1 15  76428 2177700 242888 2100776    0    0 13620     0 4320 24510  1  2 67 30  0
 0 19  76428 2176884 242888 2102084    0    0 16452     0 5287 30462  3  3 63 31  0
 2 18  76428 2166644 242892 2102736    0    0 99072    24 9652 59114  2  5 54 39  0
 1 19  76428 2175912 242892 2098596    0    0 14024     0 4561 25033  2  4 59 35  0
 1 17  76428 2174732 242892 2099768    0    0 12408     0 3871 22072  2  2 64 33  0
 1 18  76428 2176988 242892 2100684    0    0 17052     0 5938 31112  3  4 65 29  0
 1 17  76428 2176036 242892 2102092    0    0 15524     0 4886 28197  2  2 65 31  0
 0 18  76428 2166352 242896 2102664    0    0 98080    24 8562 54104  2  4 65 29  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15  76428 2176752 242896 2098416    0    0 11580   152 4165 20555  2  3 59 37  0
 2 20  76428 2174084 242896 2099512    0    0 13292     0 4025 22878  2  1 56 41  0
 5 13  76428 2171456 242896 2100868    0    0 17368     0 5625 31725  3  3 57 37  0
 2 19  76428 2172652 242896 2102348    0    0 16752     0 5047 28979  2  2 63 33  0
 1 16  76428 2165100 242896 2103744    0    0 99056    33 9964 60259  2  4 56 37  0
 2 17  76428 2174980 242896 2098472    0    0 13772     3 4589 22521  2  2 58 38  0
 0 19  76428 2174644 242896 2099512    0    0 10796     0 3501 19483  1  2 65 32  0
 2 19  76428 2175356 242896 2100808    0    0 15956     0 5323 28989  2  3 60 34  0
 0 16  76428 2174256 242896 2102744    0    0 18164     0 5652 31218  2  3 59 36  0
 4 20  76428 2162660 242900 2104204    0    0 99860    21 9349 60759  3  5 54 38  0
 0 18  76428 2174520 242900 2099164    0    0 12268    39 3625 20167  2  1 57 40  0
 0 17  76428 2176688 242900 2100348    0    0 10456     0 3323 17939  1  1 55 42  0
 0 16  76428 2180508 242900 2101656    0    0 18776     0 6501 34824  3  4 60 34  0
 1 18  76428 2181592 242900 2102972    0    0 18504     0 6177 36249  3  3 60 34  0
 3 20  76428 2167580 242900 2103848    0    0 103696    29 9513 59658  3  4 59 33  0
 2 18  76428 2177300 242900 2099104    0    0 11088    27 3761 18202  1  2 60 36  0
 1 16  76428 2175372 242900 2099996    0    0 11120     0 3605 20709  1  1 65 34  0
 2 16  76428 2173972 242900 2101356    0    0 16724     0 5699 31564  2  2 58 37  0
 3 16  76428 2175464 242900 2102804    0    0 18616     0 5946 33340  2  2 57 39  0
 3 15  76428 2169772 242904 2104732    0    0 95860    45 9746 60663  2  4 59 35  0
 1 18  76428 2181660 242904 2099472    0    0 10884   123 3390 18268  1  1 58 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18  76428 2178908 242904 2100484    0    0 11492     0 3405 20597  2  1 61 37  0
 4 16  76428 2177916 242904 2102028    0    0 14196     0 4420 24837  2  2 59 36  0
 0 19  76428 2177344 242904 2103768    0    0 18592     0 5514 34168  3  2 53 42  0
 0 19  76428 2160824 242904 2104904    0    0 100532    49 9498 60767  3  5 51 41  0
 1 19  76428 2173772 242904 2099852    0    0 12244     3 4627 21382  2  2 61 35  0
 0 20  76428 2174560 242904 2101092    0    0 13316     0 4326 24684  2  3 67 28  0
 2 15  76428 2174852 242904 2102140    0    0 16612     0 5417 31106  2  3 55 40  0
 1 18  76428 2172984 242904 2103796    0    0 17452     0 5652 31812  3  3 54 40  0
 3 18  76428 2164304 242904 2104964    0    0 96176    21 8926 59772  3  4 58 35  0
 0 17  76428 2176616 242904 2099368    0    0 11220     3 3524 18405  1  1 65 33  0
 1 18  76428 2174168 242904 2100644    0    0 12364     0 3944 22076  2  3 61 34  0
 1 19  76428 2174836 242904 2102148    0    0 16932     0 5583 30572  2  3 61 34  0
 3 16  76428 2175528 242904 2103528    0    0 17192     0 5996 31829  3  3 64 30  0
 3 19  76428 2171272 242904 2104668    0    0 101828    21 9359 57606  2  5 56 37  0
 0 17  76428 2178932 242904 2099792    0    0 10368   155 3738 18260  2  3 58 37  0
 1 16  76428 2178416 242904 2100856    0    0 14156     0 4411 26224  2  1 61 36  0
 2 17  76428 2181032 242904 2102348    0    0 18880     0 6378 34577  3  3 61 34  0
 3 16  76428 2179184 242904 2103836    0    0 16624     0 5896 29970  3  3 57 38  0
 2 19  76428 2162268 242904 2103676    0    0 98480    33 9222 58968  3  5 55 37  0
 0 18  76428 2173544 242904 2099736    0    0  9348     3 3212 15325  1  1 56 42  0
 0 16  76428 2176532 242904 2101052    0    0 14160     0 4753 24936  2  3 56 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 17  76428 2175992 242904 2102276    0    0 18632     0 6177 35390  2  2 63 32  0
 1 18  76428 2175772 242904 2103636    0    0 18072     0 5756 33615  2  3 62 33  0
 2 17  76428 2169904 242908 2104592    0    0 99884    25 9312 58234  2  4 59 36  0
 2 16  76428 2178760 242908 2100056    0    0 11288    43 3502 18534  2  2 56 40  0
 0 17  76428 2179636 242908 2100960    0    0 11172     0 3523 20048  2  2 57 39  0
 1 16  76428 2178320 242908 2101760    0    0 13368     0 4246 25458  2  2 55 41  0
 0 17  76428 2176840 242908 2102920    0    0 16124     0 5272 29956  2  2 57 39  0
 2 14  76428 2170824 242908 2103940    0    0 93128    29 10285 59598  3  5 61 32  0
 0 20  76428 2179052 242908 2100580    0    0 12328    31 3865 21096  2  2 56 40  0
 2 18  76428 2180320 242908 2101644    0    0 11416     0 3613 21295  2  2 59 37  0
 1 17  76428 2176584 242908 2102888    0    0 17900     0 6198 33280  3  3 58 36  0
 1 18  76428 2173456 242908 2104296    0    0 17872     0 6312 33246  3  3 51 43  0
 0 16  76428 2169160 242908 2105020    0    0 91800    61 9146 58922  2  4 51 43  0
 3 16  76428 2182044 242908 2100068    0    0 11628   127 3765 21045  1  1 56 42  0
 1 18  76428 2180380 242908 2100884    0    0 12100     0 3607 20596  2  2 57 39  0
 0 21  76428 2180632 242908 2102228    0    0 12416     0 4248 22505  2  2 57 39  0
