procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 19 142868 2990824 166216 1190160    0    0 15564     0 6405 31643  1  2 58 39  0
 9 16 142868 2985656 166216 1191668    0    0 21892    12 8704 43625  1  3 58 38  0
 3 18 142868 2981464 166216 1193520    0    0 21224     0 8481 41419  1  2 59 39  0
 2 16 142868 3001088 166220 1190540    0    0 73316    25 11394 60912  2  4 60 34  0
 1 19 142868 2998264 166220 1189892    0    0 14844     3 5514 28011  1  3 59 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 16 142868 2992828 166220 1191208    0    0 14612     0 5301 27208  1  2 60 36  0
 0 20 142868 2988012 166220 1193040    0    0 17544    22 6604 30926  1  1 60 38  0
 6 19 142868 2983224 166220 1195300    0    0 24592     0 9735 50266  2  2 55 41  0
 2 19 142868 2997744 166228 1188816    0    0 71136    41 10370 61681  2  5 53 40  0
 4 19 142868 2995436 166228 1190304    0    0 13440     3 4915 24615  1  1 64 35  0
 1 18 142868 2991444 166228 1192212    0    0 14396     0 5136 25225  1  3 60 36  0
 1 18 142868 2986720 166228 1193608    0    0 18636     0 7546 38665  1  2 61 36  0
 0 19 142868 2980640 166228 1196036    0    0 21816     0 9379 47796  1  1 54 43  0
 1 17 142868 3000824 166232 1189628    0    0 71960    17 11060 62618  1  3 56 39  0
 1 18 142868 2996736 166232 1189464    0    0 18140     3 6870 34901  1  2 55 42  0
 0 16 142868 2992464 166232 1192124    0    0 13644     0 4283 21272  1  2 53 45  0
 2 18 142868 2987660 166232 1193700    0    0 17428   260 5858 32203  1  2 53 43  0
 0 15 142868 2982876 166232 1195596    0    0 25228     0 9109 52659  2  4 50 44  0
 2 19 142868 2999064 166236 1191152    0    0 66880    41 8202 49910  0  2 58 40  0
 4 12 142868 2997088 166236 1190592    0    0 21404     3 8720 40472  2  4 57 37  0
 0 15 142868 2992352 166236 1192240    0    0 16240     0 5371 24647  1  2 57 40  0
 5 15 142868 2984888 166236 1194896    0    0 18056     0 7079 35120  1  2 60 37  0
 1 16 142868 2983084 166236 1196492    0    0 22572     0 9277 48422  2  4 51 42  0
 0 17 142868 3000644 166236 1191308    0    0 84528    25 13236 77626  2  4 55 40  0
 2 16 142868 2994120 166236 1191796    0    0 19584     3 6094 30262  1  2 59 37  0
 0 17 142868 2990044 166236 1194460    0    0 10000     0 3419 14158  1  4 55 40  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18 142868 2983456 166236 1196040    0    0 24108    36 9281 47083  1  3 50 46  0
 0 15 142868 2977644 166236 1197656    0    0 26848     0 8690 50418  2  5 55 39  0
 0 18 142868 2999756 166240 1189916    0    0 75488    25 9521 60179  1  2 58 38  0
 2 18 142868 2996652 166240 1190612    0    0 11712     3 3761 19041  1  3 53 43  0
 3 17 142868 2990384 166240 1193052    0    0 13544     0 4527 22924  1  3 54 42  0
 1 15 142868 2987360 166240 1195376    0    0 12992    16 4813 22651  1  4 58 36  0
 0 12 142868 2982380 166240 1197380    0    0 12840     0 4274 21293  1  1 59 39  0
 1 19 142868 2996372 166240 1190052    0    0 78628    33 11294 68631  2  5 54 39  0
 1 18 142868 2991100 166240 1190188    0    0 16140     3 5838 28487  1  3 58 38  0
 1 20 142868 2987888 166240 1193088    0    0 17816     0 6601 34550  2  3 63 32  0
 1 18 142868 2982924 166240 1194848    0    0 18656    12 6585 34967  2  4 64 30  0
 3 17 142868 2978672 166240 1197676    0    0 20056     0 7356 39669  1  3 61 35  0
 1 13 142868 2996072 166240 1189756    0    0 70920     0 9653 55488  1  4 55 40  0
 1 18 142868 2993640 166244 1191552    0    0 15520    20 5314 27845  2  4 55 39  0
 3 18 142868 2987768 166244 1193624    0    0 19696     0 6957 37413  1  3 60 36  0
 1 19 142868 2979392 166244 1196156    0    0 21896    22 8580 42609  2  4 59 35  0
 1 16 142868 2974524 166244 1198336    0    0 17272     0 6367 31660  2  4 60 34  0
 1 18 142868 2997132 166244 1190560    0    0 80248     0 10665 66109  1  6 58 34  0
 0 17 142868 2993128 166248 1192104    0    0 18060    44 6392 30882  1  1 59 39  0
 1 18 142868 2988244 166248 1194096    0    0 14248     0 5154 25907  2  3 61 34  0
 0 15 142868 2982520 166248 1196560    0    0 16648     0 5790 30460  1  2 63 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 10 142868 2976768 166248 1198508    0    0 10392     0 3062 16008  0  0 62 37  0
 1 17 142868 2993424 166248 1190540    0    0 103340     0 14993 90541  2  5 51 42  0
 2 18 142868 2989548 166252 1190992    0    0 22728    20 8095 45237  2  4 60 34  0
 0 20 142868 2985384 166252 1193704    0    0 13052     0 4530 22451  2  3 57 38  0
 1 18 142868 2979044 166252 1196416    0    0 18764   260 6933 35453  1  2 58 39  0
 1 18 142868 2975276 166252 1197972    0    0 15760     0 5736 28788  1  3 61 36  0
 3 17 142868 2998012 166252 1189864    0    0 74416     0 9530 59130  1  3 65 31  0
 1 18 142868 2993032 166256 1190896    0    0 19824    52 7568 37198  2  4 55 39  0
 1 16 142868 2987172 166256 1193784    0    0 15076     0 5729 27732  1  4 62 32  0
 0 11 142868 2983124 166256 1195740    0    0 17800     0 6065 29549  1  2 67 30  0
 0  5 142868 2979912 166256 1198096    0    0  6976     0 1357 6677  0  0 76 24  0
 0 18 142868 2997912 166256 1189792    0    0 81764     0 12315 74908  2  4 52 42  0
 0 19 142868 2993196 166260 1190480    0    0 24532    28 9450 49126  1  2 56 40  0
 0 17 142868 2989012 166260 1192168    0    0 17648     0 6507 31230  1  2 58 39  0
 0 19 142868 2982164 166260 1194528    0    0 21860    52 9064 45259  1  2 57 40  0
 1 17 142868 2978428 166260 1197156    0    0 20180     0 6761 36034  1  2 65 32  0
 1 19 142868 3000336 166260 1190004    0    0 78524     0 10930 60002  2  5 64 30  0
 1 18 142868 2995056 166264 1190936    0    0 18576    20 6798 35788  1  2 60 37  0
 0 18 142868 2990296 166264 1193448    0    0 16112     0 5488 28775  1  2 59 38  0
 0  6 142868 2985360 166264 1195740    0    0 13360     0 4556 22424  0  1 66 33  0
 3 18 142868 2979200 166264 1197536    0    0 22644     0 9728 46766  1  3 62 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17 142868 3000912 166264 1190340    0    0 76972     0 10696 65906  2  4 58 37  0
 2 16 142868 2996592 166268 1190996    0    0 13108    20 4332 21668  2  3 54 41  0
 2 17 142868 2990056 166268 1192636    0    0 19732     0 5566 27361  1  2 56 41  0
 0 16 142868 2984412 166268 1195528    0    0 21092     0 7738 41176  2  4 60 35  0
 0 16 142868 2977820 166268 1197748    0    0 28868     0 9727 54443  2  2 55 41  0
 0  9 142868 3001048 166268 1191836    0    0 67800     0 6613 41333  0  2 65 33  0
 0 18 142868 2997784 166268 1192384    0    0 16472    20 6596 31013  1  1 59 40  0
 0 12 142868 2993256 166268 1194608    0    0 13084     0 3998 20185  1  1 66 33  0
 2 17 142868 2985968 166268 1195640    0    0 20940    20 7970 42082  1  3 57 39  0
 1 19 142868 2981332 166268 1198476    0    0 20228     0 7299 36571  1  3 54 42  0
 1 18 142868 2995264 166268 1190800    0    0 85388     0 12296 75944  2  3 52 43  0
 1 18 142868 2990244 166276 1192020    0    0 18896    44 7025 35494  1  3 51 45  0
 0 19 142868 2985116 166276 1194208    0    0 14872     0 4869 25151  1  2 58 39  0
 2 17 142868 2979904 166276 1196516    0    0 12380    10 3937 17831  1  3 53 43  0
 1 18 142868 2972604 166276 1198480    0    0 22688     0 9560 47158  2  5 57 36  0
 1 18 142868 2997712 166276 1190904    0    0 78112     0 10937 65947  2  5 58 35  0
 1 17 142868 2994352 166284 1190304    0    0 18604    28 7014 36808  2  4 54 40  0
 1 18 142868 2988568 166284 1193128    0    0 14336     0 4784 24974  2  4 58 37  0
 1 18 142868 2982232 166284 1195232    0    0 22212   260 8114 43464  2  4 59 35  0
 0 18 142868 2976960 166284 1197860    0    0 21736     0 7685 42530  2  4 57 38  0
 1  9 142868 3000572 166284 1190756    0    0 72012     0 7303 45179  0  2 59 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17 142868 2996496 166288 1192092    0    0 16164    44 5829 29294  1  2 66 31  0
 1 17 142868 2990408 166288 1193452    0    0 24596     0 8834 48125  2  3 58 37  0
 1 18 142868 2986240 166288 1195768    0    0 17316     0 6824 33694  2  4 60 34  0
 0 19 142868 2978352 166288 1198396    0    0 25240     0 9008 48624  1  1 68 30  0
 2 18 142868 3002080 166288 1189912    0    0 78296     0 11943 64520  2  5 64 30  0
 1 17 142868 2998136 166292 1191072    0    0 17164    20 5725 30493  1  3 54 42  0
 0 19 142868 2992592 166292 1191968    0    0 18392     0 7281 34761  1  2 59 37  0
 0 12 142868 2987236 166292 1195216    0    0 12840     0 4151 19895  1  1 62 36  0
 1 18 142868 2980676 166292 1197212    0    0 26372     0 9838 50649  2  3 54 40  0
 1 17 142868 3001352 166292 1190476    0    0 76716     0 9827 59889  1  2 69 29  0
 0 15 142868 2996672 166300 1190648    0    0 23624    20 9074 44775  2  3 59 35  0
 1 18 142868 2991300 166300 1192836    0    0 17804     0 6615 32507  1  2 58 39  0
 1 18 142868 2982884 166300 1196740    0    0 15584     0 5404 27500  1  1 63 35  0
 0 19 142868 2977700 166300 1197736    0    0 27120     0 10038 51875  2  2 58 37  0
 1 18 142868 2995992 166300 1190648    0    0 92176     0 11091 61740  1  4 53 41  0
 0 10 142868 2991980 166304 1191656    0    0 13152    24 4783 23141  0  1 60 38  0
 1 18 142868 2986704 166304 1193840    0    0 14856     0 4884 24007  1  3 60 35  0
 0 18 142868 2981568 166304 1195844    0    0 23496    28 9073 46906  2  3 51 45  0
 0 18 142868 2974176 166304 1198612    0    0 22156     0 7915 41067  1  2 50 46  0
 1 19 142868 2997280 166304 1191232    0    0 78592     0 10870 66020  1  4 53 42  0
 0 18 142868 2991988 166304 1192300    0    0 16664    28 6395 31874  1  2 60 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18 142868 2986712 166304 1193860    0    0 23492     0 7879 38791  2  4 52 43  0
 0 17 142868 2982308 166304 1195216    0    0 17008    24 5376 27246  1  2 51 45  0
 0 18 142868 2976396 166304 1198444    0    0 20068     0 7102 38248  1  1 51 47  0
 0 20 142868 2995768 166304 1190624    0    0 76700     0 10316 61989  1  3 52 44  0
 1 17 142868 2991580 166304 1191188    0    0 20444    52 6998 36771  1  3 51 44  0
 1 18 142868 2987612 166304 1193952    0    0 13820     0 5217 24528  2  4 55 39  0
 0 18 142868 2979912 166304 1196680    0    0 24808    14 8096 47142  2  4 58 36  0
 0 19 142868 2975120 166304 1199512    0    0 26400     0 9220 49269  2  3 57 38  0
 0 13 142868 3000616 166304 1191468    0    0 80884     0 11547 70254  1  3 53 43  0
 1 17 142868 2993984 166308 1192292    0    0 19208    36 6054 30507  1  2 53 44  0
 1 18 142868 2990144 166308 1194544    0    0 11300     0 3806 18156  2  4 53 42  0
 0 18 142868 2983348 166308 1197152    0    0 21096   260 7456 38102  2  4 53 41  0
 0 19 142868 2977280 166308 1199956    0    0 16940     0 4838 26787  1  2 56 41  0
 1 11 142868 2994788 166308 1190920    0    0 80344     0 10904 59657  1  3 60 36  0
 0 18 142868 2988664 166316 1191968    0    0 24052    44 8364 45505  1  2 57 40  0
 1 14 142868 2984032 166316 1193820    0    0 14980     0 5393 25091  1  2 64 34  0
 1  9 142868 2978600 166316 1195916    0    0  9552     0 3138 12835  1  4 66 29  0
 0 17 142868 2970824 166316 1198760    0    0 22856     0 7247 40938  1  3 61 35  0
 1 17 142868 2994000 166316 1190908    0    0 92444     0 14866 92414  2  6 55 37  0
 3 16 142868 2988912 166316 1191836    0    0 18108    52 6216 32123  1  3 58 37  0
 1 18 142868 2981780 166316 1195144    0    0 19876     0 7915 40068  2  3 58 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17 142868 2975368 166316 1197600    0    0 18688     0 6583 33063  1  3 63 33  0
 0 15 142868 2967860 166316 1199544    0    0 26916     0 9012 51925  2  3 56 39  0
 1 19 142868 2995824 166316 1190172    0    0 85736     0 10295 61419  1  3 58 37  0
 0 19 142868 2991908 166320 1190888    0    0 13460    28 4553 22788  1  1 63 36  0
 0 18 142868 2984736 166320 1193872    0    0 18732     0 7151 32880  1  2 62 36  0
 0 17 142868 2978592 166320 1197052    0    0 25296    16 8822 47588  2  3 62 33  0
 1 18 142868 2972696 166320 1200028    0    0 20664     0 7115 36998  1  4 62 33  0
 1 18 142868 2997208 166320 1191852    0    0 84592     0 10871 64823  1  4 53 42  0
 0 18 142868 2992988 166324 1192420    0    0 18484    44 5901 30899  2  3 63 32  0
 0 15 142868 2986352 166324 1195148    0    0 13236     0 3907 20210  1  3 61 35  0
 0 17 142868 2980760 166324 1197840    0    0 22528    80 8450 43323  1  2 59 37  0
 0 19 142868 2973312 166324 1200472    0    0 22548     0 7933 38287  1  1 64 33  0
 0 19 142868 2998752 166324 1191588    0    0 86612     0 12026 71053  2  5 62 30  0
 1 16 142868 2994084 166328 1192700    0    0 15908    20 5205 26603  1  2 59 38  0
 0 18 142868 2986828 166328 1195676    0    0 13804     0 4218 21853  1  1 61 38  0
 0 10 142868 2980212 166328 1198040    0    0 24728    24 7548 39423  1  2 62 34  0
 0 17 142868 2971948 166328 1201244    0    0 23988     0 7876 42753  2  4 59 35  0
 2 17 142868 2997832 166328 1191896    0    0 83816     0 10466 62224  1  3 64 32  0
 0 10 142868 2991812 166332 1192988    0    0 15100    44 4392 21577  1  1 65 33  0
 1 18 142868 2985164 166332 1195844    0    0 16120     0 4873 28073  1  2 66 32  0
 1 17 142868 2977820 166332 1198004    0    0 24700     0 8425 45691  1  2 52 45  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 19 142868 2971124 166332 1201596    0    0 20988     0 6392 35972  2  3 58 37  0
 1 14 142868 2995716 166332 1191680    0    0 96328     0 13713 80175  2  5 53 41  0
 0 14 142868 2990792 166336 1193056    0    0 12628    20 3472 16679  1  2 57 41  0
 1 18 142868 2983812 166336 1196168    0    0 18120     0 6427 30861  1  2 60 37  0
 0 19 142868 2976632 166336 1198496    0    0 20412   260 6875 34695  1  2 59 38  0
 1 15 142868 2971076 166336 1201280    0    0 19780     0 7301 35323  1  3 58 38  0
 0 17 142868 2989284 166336 1191400    0    0 87864     0 12099 69891  2  6 53 40  0
 1 17 142868 2983520 166340 1193372    0    0 18700    48 6001 29172  2  4 55 40  0
 1 18 142868 2977952 166340 1196208    0    0 15608     0 5061 26631  2  4 56 39  0
 1 18 142868 2971464 166340 1198456    0    0 21788    16 7951 40340  1  2 58 39  0
 1 18 142868 2964892 166340 1201952    0    0 21076     0 7368 40474  2  4 54 40  0
 0 18 142868 2991716 166340 1191576    0    0 85028     0 11378 67409  1  4 57 38  0
 1 18 142868 2987268 166348 1193308    0    0 17380    28 6167 31324  1  4 55 40  0
 1 18 142868 2982132 166348 1196020    0    0 10896     0 2763 13190  1  3 52 44  0
 0 11 142868 2976420 166348 1198228    0    0 19644     0 6625 35796  1  3 60 36  0
 0 17 142868 2970296 166348 1200336    0    0 19756     0 6963 35802  1  2 63 34  0
 1 17 142868 2994340 166348 1191788    0    0 86688     0 12449 72047  2  6 58 34  0
 0 18 142868 2989080 166352 1193332    0    0 13052    28 3287 17621  0  1 61 38  0
 0 16 142868 2982560 166352 1195960    0    0 14196     0 4269 22186  1  1 54 45  0
 0 17 142868 2973936 166352 1199180    0    0 23660    12 7577 42378  1  2 60 36  0
 0 17 142868 2967600 166352 1200952    0    0 30840     0 10950 61312  2  2 54 42  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17 142868 2993516 166352 1192076    0    0 82756     0 10793 63392  1  3 59 37  0
 3 10 142868 2988236 166352 1194020    0    0 15652    20 5515 26662  1  2 62 35  0
 3 16 142868 2981788 166352 1196784    0    0 11668     0 2757 14588  1  1 62 37  0
 1 18 142868 2974364 166352 1199980    0    0 20336    50 6514 37101  2  4 61 33  0
 1 18 142868 2968156 166352 1202416    0    0 15328     0 4178 22028  1  3 60 36  0
 0 18 142868 2995620 166352 1192452    0    0 81896     0 12416 72352  1  4 56 39  0
 1 18 142868 2988668 166360 1193700    0    0 15480    36 5271 25908  1  3 56 39  0
 4 15 142868 2982744 166360 1196636    0    0 17600     0 6282 29642  1  2 61 36  0
 1 15 142868 2978008 166360 1199588    0    0  8868    14 2176 9297  1  4 71 25  0
 0 13 142868 2970000 166360 1201852    0    0 21144     0 6796 39190  2  4 66 28  0
 0 13 142868 2993136 166360 1193292    0    0 81492     0 10730 62717  1  4 59 35  0
 1 18 142868 2988784 166368 1194112    0    0 18512    36 6226 32854  1  3 58 37  0
 0 17 142868 2982052 166368 1196800    0    0 14344     0 4308 20051  1  3 60 36  0
 4 17 142868 2976756 166368 1199200    0    0 20872     0 7126 37370  1  1 56 42  0
 0 15 142868 2969828 166368 1201956    0    0 20048     0 6992 37451  1  3 60 36  0
 0 17 142868 2993684 166368 1192968    0    0 79052     0 9041 57028  0  3 66 31  0
 1 18 142868 2987608 166376 1194476    0    0 21128    28 7393 37153  2  4 55 39  0
 1 18 142868 2982572 166376 1197176    0    0 17672     0 5903 31886  2  4 53 41  0
 1 17 142868 2975280 166376 1200160    0    0 21568   256 7760 40010  2  4 59 34  0
 1 18 142868 2970048 166376 1202632    0    0 20124     0 6734 33896  1  2 64 33  0
 5 17 142868 2995516 166376 1193524    0    0 89860     0 11318 69804  2  5 57 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18 142868 2990588 166384 1195580    0    0 16808    52 5604 27689  2  4 63 31  0
 2 11 142868 2985000 166384 1197960    0    0 12596     0 4011 20835  2  4 64 31  0
 2  6 142868 2979972 166384 1200576    0    0  9216    12 2466 11458  1  3 81 14  0
 1 17 142868 2972576 166384 1202712    0    0 23728     0 8058 43514  2  4 69 25  0
 0 18 142868 2994248 166384 1192324    0    0 85728     0 12765 77972  1  5 64 30  0
 1 18 142868 2989012 166388 1193088    0    0 17380    20 5513 30192  1  3 57 39  0
 2 17 142868 2983604 166388 1195696    0    0 24456     0 8958 49467  2  3 57 38  0
 0 17 142868 2976744 166388 1198400    0    0 24508     0 8841 49355  1  2 58 39  0
 0 18 142868 2969068 166388 1201152    0    0 21040     0 7098 38522  1  2 59 38  0
 1 17 142868 2994912 166388 1191076    0    0 78668     0 9669 59542  1  3 61 35  0
 0 18 142868 2988560 166388 1192936    0    0 23468    20 8435 44889  1  3 55 40  0
 0 18 142868 2983364 166388 1196048    0    0 11968     0 3502 18553  0  1 59 40  0
 2 18 142868 2976684 166388 1197752    0    0 24104     0 8455 44019  1  1 57 40  0
 2 17 142868 2971348 166388 1201460    0    0 13940     0 4383 21147  1  2 54 43  0
 0 12 142868 2996280 166388 1190484    0    0 78060     0 10205 62609  2  4 61 33  0
 0 20 142868 2990720 166392 1192504    0    0 21028    20 6817 37793  1  2 58 39  0
 2 17 142868 2982752 166392 1195376    0    0 19784     0 6712 34951  2  3 55 40  0
 2 17 142868 2975840 166392 1197732    0    0 20304    36 7045 36056  1  2 69 28  0
 0 18 142868 2969348 166392 1201604    0    0 17516     0 5875 29319  1  2 66 31  0
 0 18 142868 2990544 166392 1191360    0    0 88212     0 10318 67061  1  4 65 30  0
 1 19 142868 2986688 166396 1192584    0    0 17560    44 6313 31227  1  1 51 48  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 18 142868 2980436 166396 1194672    0    0 17000     0 5961 28283  1  3 48 48  0
 1 12 142868 2974312 166396 1197332    0    0 18192    14 6004 29647  1  2 54 43  0
 1 17 142868 2967516 166396 1200280    0    0 18696     0 5311 30670  2  4 61 33  0
 2 19 142868 2991040 166396 1190784    0    0 86708     0 13098 77253  2  6 53 39  0
 2  9 142868 2986636 166400 1193292    0    0 13408    40 4522 21669  2  4 63 31  0
 0  9 142868 2980448 166400 1195992    0    0 12036     0 3444 17566  1  2 71 25  0
 0 20 142868 2976140 166400 1197800    0    0 15404    16 4543 24333  1  1 62 37  0
 1 17 142868 2967772 166400 1201520    0    0 28044     0 10182 58816  2  5 52 41  0
 2 16 142868 2992716 166400 1191032    0    0 86432     0 14466 85020  2  6 57 35  0
 0 16 142868 2987136 166408 1193028    0    0 19532    40 7077 34347  1  2 57 41  0
 2 17 142868 2979572 166408 1195704    0    0 14664     0 4753 23144  1  2 57 40  0
 1 19 142868 2974516 166408 1198160    0    0 20448   260 7807 38146  2  4 54 40  0
 0 13 142868 2968220 166408 1200396    0    0 19040     0 7151 35910  1  3 58 38  0
 1 17 142868 2991680 166408 1190732    0    0 77008     0 8057 53051  1  2 62 35  0
 2 18 142868 2986260 166416 1192928    0    0 19608    44 7195 33184  2  4 56 39  0
 3 16 142868 2979024 166416 1195556    0    0 22508     0 8209 43247  2  4 62 32  0
 1 19 142868 2972416 166416 1198028    0    0 24180     0 8517 44175  2  3 65 30  0
 0 17 142868 2964600 166416 1200896    0    0 16780     0 5469 26649  1  3 66 29  0
 0 12 142868 2991872 166416 1191932    0    0 85220     0 11717 70151  1  3 64 33  0
 1 16 142868 2984924 166420 1193628    0    0 21888    20 7989 38771  2  4 57 37  0
 1 18 142868 2978312 166420 1196292    0    0 17284     0 5561 30008  1  3 60 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 17 142868 2973800 166420 1198824    0    0 18240     0 6405 33797  1  3 60 35  0
 1 18 142868 2968464 166420 1201800    0    0 21700     0 7781 40716  1  3 53 44  0
 0 18 142868 2993728 166420 1191604    0    0 82104     0 10831 61311  2  5 54 40  0
 5 16 142868 2986796 166428 1194448    0    0 20380    24 6826 34278  2  3 49 46  0
 1 17 142868 2979252 166428 1196760    0    0 16732     0 5470 27665  1  3 43 53  0
 1 18 142868 2975672 166428 1199132    0    0 15428     0 4967 25972  2  4 50 45  0
 1 18 142868 2968408 166428 1201348    0    0 24092     0 8047 44374  2  3 50 46  0
 0 16 142868 2989068 166428 1192436    0    0 84388     0 10477 62217  1  5 53 40  0
 1 19 142868 2985740 166432 1194304    0    0 14368    28 4123 20839  1  2 54 42  0
 1 15 142868 2979208 166432 1196812    0    0 17488     0 5852 30640  1  3 59 38  0
 2 16 142868 2972464 166432 1199284    0    0 26164    52 8139 48256  2  4 55 39  0
 0 17 142868 2966900 166432 1202520    0    0 24108     0 8110 47232  2  4 54 41  0
 1 18 142868 2993760 166432 1191588    0    0 79172     0 9588 55589  1  4 59 36  0
 0 17 142868 2989292 166432 1193400    0    0 15416    76 4371 22298  1  1 59 40  0
 3 15 142868 2982784 166432 1196432    0    0 25632     0 9184 49106  2  4 48 46  0
 0 19 142868 2976396 166432 1198776    0    0 21188    10 7616 39866  2  4 52 42  0
 2 18 142868 2969672 166432 1201964    0    0 17364     0 4995 28307  2  3 63 32  0
 1 17 142868 2994008 166432 1191548    0    0 92916     0 12520 74255  2  6 63 29  0
 1 17 142868 2988704 166436 1193408    0    0 16164    20 5721 27379  2  4 61 34  0
 2 17 142868 2983272 166436 1195688    0    0 11748     0 3472 16807  1  4 59 35  0
 1 15 142868 2977408 166436 1198260    0    0 18116     0 6119 31683  1  4 59 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 19 142868 2970068 166436 1201836    0    0 12860     0 3465 16284  0  1 69 30  0
 1 18 142868 2992260 166436 1192472    0    0 77996     0 10931 69255  1  3 61 35  0
 1 18 142868 2988632 166440 1193600    0    0 17968    20 6429 31368  1  2 63 34  0
 0 11 142868 2982152 166440 1196744    0    0 11232     0 3134 15110  0  1 70 29  0
 1 18 142868 2974320 166440 1199752    0    0 17864   256 5588 28044  1  2 65 31  0
 2 18 142868 2967212 166440 1202928    0    0 24656     0 8526 46480  2  3 62 33  0
 3 16 142868 2995040 166440 1192996    0    0 94152     0 14357 86465  1  3 57 38  0
 0 15 142868 2989420 166444 1195212    0    0 15252    44 4671 24124  1  1 67 32  0
 0 12 142868 2983680 166444 1197868    0    0 10080     0 2703 12793  0  0 70 29  0
 1 18 142868 2975420 166444 1200260    0    0 28888     0 10611 56507  2  2 56 40  0
 0 17 142868 2969408 166444 1202524    0    0 20624     0 7723 35487  1  3 64 32  0
 1 18 142868 2995416 166444 1192232    0    0 89172     0 12979 75806  2  4 56 38  0
 0 14 142868 2991528 166448 1194188    0    0 13832    28 4654 21478  1  3 72 25  0
 1 18 142868 2983912 166448 1196692    0    0 15384     0 4386 21787  1  2 63 34  0
 0 20 142868 2979580 166448 1199292    0    0 18216    12 5744 28925  1  2 60 37  0
 2 19 142868 2972680 166448 1202088    0    0 21028     0 7710 39585  1  2 59 37  0
 0 18 142868 2997156 166448 1192532    0    0 86280     0 12657 76555  1  4 58 38  0
 1 18 142868 2991532 166448 1194684    0    0 23120    28 7701 41518  2  3 58 38  0
 2 14 142868 2985548 166448 1196512    0    0 20168     0 6749 35239  2  4 55 39  0
 1 18 142868 2979164 166448 1199408    0    0 15324     0 5309 26993  2  4 65 29  0
 0 11 142868 2974024 166448 1201720    0    0 22808     0 8413 43808  1  2 59 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 18 142868 2996484 166448 1191944    0    0 77016     0 8504 53125  1  2 62 35  0
 0 13 142868 2990332 166452 1194096    0    0 21636    20 7931 39538  1  2 61 36  0
 0 20 142868 2984400 166452 1196604    0    0 16864     0 5823 28311  1  2 62 34  0
 2 16 142868 2977404 166452 1199004    0    0 19332    72 7271 37954  1  4 60 35  0
 1 19 142868 2971552 166452 1201992    0    0 18980     0 6880 34899  1  3 56 40  0
 0 17 142868 2996636 166452 1191740    0    0 95540     0 12285 70175  2  6 55 37  0
 1 18 142868 2991288 166460 1193788    0    0 20060    36 6991 34290  1  2 56 41  0
 3 17 142868 2984188 166460 1196484    0    0 21944     0 8288 42759  2  3 59 36  0
 2 18 142868 2978328 166460 1199292    0    0 19192    14 6969 36116  1  4 64 31  0
 0 15 142868 2972432 166460 1201436    0    0 15312     0 5044 24722  1  1 70 29  0
 7 14 142868 2994040 166460 1191704    0    0 92308     0 12589 76756  1  4 59 35  0
 1 19 142868 2989524 166468 1193696    0    0 12220    36 3416 16732  0  1 71 28  0
 1 18 142868 2982640 166468 1196372    0    0 19972     0 7063 38084  2  5 62 32  0
 1 18 142868 2975392 166468 1199348    0    0 21640   100 7593 41035  2  3 67 29  0
 0 18 142868 2967880 166468 1202584    0    0 22976     0 7779 39475  1  2 69 29  0
