procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 142824 1870500 171756 1276732    0    0 15200     0 5120 31091  3  2 61 35  0
 1 15 142824 1871976 171756 1276716    0    0 14944     0 4744 30423  3  2 57 38  0
 0 16 142824 1872060 171756 1276736    0    0 15104     0 4810 31076  3  1 59 37  0
 2 14 142824 1871340 171756 1276764    0    0 15216     0 4835 31968  3  1 60 35  0
 3 14 142824 1870848 171764 1276784    0    0 15248    20 4742 30587  2  1 68 28  0
 1 15 142824 1871868 171764 1276844    0    0 15072     0 4665 31048  3  2 66 29  0
 0 16 142824 1870980 171764 1276868    0    0 15360     0 4900 32460  3  2 63 32  0
 3 14 142824 1871504 171764 1276912    0    0 14672     0 4593 29692  3  1 63 33  0
 4 13 142824 1871456 171764 1276928    0    0 15344     0 4972 32941  3  2 55 40  0
 1 15 142824 1871404 171768 1276932    0    0 14496    20 4561 30396  2  2 58 38  0
 0 16 142824 1871888 171768 1276956    0    0 15056     0 4948 30890  3  2 60 35  0
 0 16 142824 1872192 171768 1276896    0    0 14976     0 5060 30989  3  2 60 35  0
 1 16 142824 1872064 171768 1276936    0    0 14800     0 4768 29816  3  2 63 32  0
 2 15 142824 1871536 171768 1276944    0    0 15616     0 4925 32345  3  2 62 33  0
 5 13 142824 1871988 171768 1277084    0    0 14576    20 4610 29605  3  1 58 38  0
 1 15 142824 1871040 171768 1277064    0    0 14960     0 4850 31139  3  1 60 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 142824 1872220 171768 1277052    0    0 14768   188 5019 31312  3  2 55 40  0
 1 16 142824 1873396 171768 1277056    0    0 14976     0 4740 30267  3  1 56 40  0
 2 16 142824 1873992 171768 1277044    0    0 14752     0 4664 31604  3  2 54 41  0
 0 16 142824 1872612 171772 1277020    0    0 14768    40 4983 31229  3  2 59 37  0
 0 16 142824 1871508 171772 1277036    0    0 15296     0 5104 31556  3  1 60 36  0
 2 14 142824 1872680 171772 1277008    0    0 14912   136 4531 32171  3  2 61 35  0
 0 16 142824 1872284 171772 1277012    0    0 14960     0 4672 30466  3  1 62 34  0
 0 16 142824 1872548 171772 1277028    0    0 13232     0 4091 27244  3  2 64 32  0
 0 16 142824 1873704 171776 1277028    0    0 12240    64 3689 25145  2  1 64 33  0
 2 14 142824 1872776 171776 1277052    0    0 15344     0 4954 32412  3  2 57 38  0
 2 15 142824 1872692 171776 1277072    0    0 15248     0 4567 30955  3  2 57 38  0
 0 16 142824 1871948 171776 1277016    0    0 15088     0 4746 31316  3  2 58 37  0
 0 16 142824 1873380 171776 1277024    0    0 15120     0 4814 32142  3  2 59 36  0
 3 13 142824 1873088 171780 1277028    0    0 15136    17 4837 30943  3  1 58 38  0
 0 16 142824 1872524 171780 1277036    0    0 15008     3 4977 29572  3  1 58 38  0
 1 16 142824 1871532 171780 1277048    0    0 14688     0 4484 29872  3  2 64 32  0
 0 16 142824 1871804 171780 1277072    0    0 15296     0 4790 31424  3  1 57 39  0
 3 13 142824 1871484 171780 1277088    0    0 14944     0 4822 30916  3  2 56 39  0
 2 14 142824 1871080 171788 1277092    0    0 14880    17 4677 30471  3  1 59 37  0
 1 15 142824 1871460 171788 1277072    0    0 15072     3 4513 30299  3  1 57 38  0
 0 16 142824 1871196 171788 1277108    0    0 15024     0 4914 31980  3  2 59 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142824 1870984 171788 1277116    0    0 15296     0 5187 32929  3  1 61 35  0
 0 16 142824 1870996 171788 1277284    0    0 14816     0 4978 30390  3  2 61 35  0
 1 15 142824 1870568 171792 1277384    0    0 14912    17 4320 29128  3  1 56 40  0
 0 16 142824 1871024 171792 1277392    0    0 15344     3 4702 31185  3  2 56 39  0
 1 15 142824 1870744 171792 1277400    0    0 14608     0 4809 30201  3  2 54 41  0
 2 14 142824 1870912 171792 1277408    0    0 15200     0 4756 31958  3  2 57 38  0
 1 15 142824 1870836 171792 1277428    0    0 14976     0 4677 29991  3  2 59 37  0
 0 16 142824 1871384 171792 1277452    0    0 14672    21 4393 31924  3  2 62 33  0
 2 16 142824 1871732 171792 1277528    0    0 15280     3 4660 30729  3  2 66 29  0
 1 16 142824 1870760 171792 1277540    0    0 14784     0 4561 30820  3  2 58 37  0
 3 13 142824 1871140 171792 1277548    0    0 14848     0 4882 31376  3  2 59 37  0
 1 15 142824 1871104 171792 1277564    0    0 14816     0 4923 31090  3  2 58 37  0
 0 16 142824 1871968 171800 1277544    0    0 15232    25 4843 30606  3  2 60 35  0
 1 15 142824 1872156 171800 1277528    0    0 15312     3 4741 31722  3  1 65 30  0
 2 14 142824 1872832 171800 1277500    0    0 14496   172 4596 29960  3  1 65 31  0
 0 16 142824 1872904 171800 1277564    0    0 14912     0 4845 30943  3  1 62 34  0
 2 15 142824 1872900 171800 1277584    0    0 15504     0 4768 31389  2  2 66 30  0
 0 16 142824 1871996 171800 1277604    0    0 14992    37 4703 30567  3  1 60 36  0
 1 15 142824 1872412 171800 1277628    0    0 15280     3 4697 31702  3  2 65 31  0
 2 15 142824 1872620 171800 1277652    0    0 15104   136 4692 31375  3  2 58 37  0
 0 16 142824 1875244 171800 1277664    0    0 15264     0 4512 31677  3  2 57 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 15 142824 1872832 171800 1277688    0    0 15024     0 4605 31429  3  2 59 36  0
 2 14 142824 1873112 171804 1277612    0    0 14912    61 4536 30633  3  2 61 35  0
 0 16 142824 1873968 171804 1277568    0    0 14656     3 4854 31537  3  2 62 33  0
 0 16 142824 1874464 171804 1277580    0    0 14896     0 4692 30999  3  2 62 33  0
 0 16 142824 1873420 171804 1277600    0    0 15600     0 4741 31335  3  2 64 32  0
 0 16 142824 1872512 171804 1277612    0    0 14544     0 4248 29406  2  2 66 30  0
 1 15 142824 1872500 171812 1277612    0    0 15056    17 4784 29804  3  1 61 35  0
 2 14 142824 1872516 171812 1277640    0    0 15040     3 4672 30809  3  2 58 37  0
 0 16 142824 1872564 171812 1277680    0    0 15168     0 4802 31300  3  2 60 35  0
 0 16 142824 1873232 171812 1277664    0    0 14960     0 4849 29788  3  2 57 39  0
 1 15 142824 1871852 171812 1277672    0    0 14704     0 4844 30515  3  2 60 35  0
 1 15 142824 1871804 171812 1277792    0    0 14736    17 4890 30574  3  2 61 34  0
 1 15 142824 1871332 171812 1277780    0    0 14912     3 4816 30703  3  1 53 43  0
 0 16 142824 1871936 171812 1277788    0    0 14896     0 4699 30381  3  2 60 35  0
 1 15 142824 1873252 171812 1277796    0    0 15056     0 4942 31187  3  2 63 33  0
 2 14 142824 1872756 171812 1277772    0    0 14976     0 4694 29748  3  2 60 36  0
 2 15 142824 1871492 171820 1277708    0    0 14656    25 4714 31076  3  2 61 34  0
 1 15 142824 1868836 171820 1277728    0    0 15216     3 4905 32236  3  2 62 33  0
 0 16 142824 1869648 171820 1277708    0    0 14976     0 4676 29552  3  2 58 38  0
 0 16 142824 1868028 171820 1277732    0    0 15056     0 4793 30261  3  2 56 40  0
 0 16 142824 1868436 171820 1277784    0    0 15536     0 4895 31638  3  2 58 37  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 142824 1869164 171828 1277788    0    0 15040    25 4780 31173  2  2 56 40  0
 2 16 142824 1870212 171828 1277804    0    0 15376     3 5020 31588  3  2 54 42  0
 1 15 142824 1870860 171828 1277808    0    0 15008     0 4997 32365  3  2 55 40  0
 0 16 142824 1871240 171828 1277820    0    0 15200     0 4932 31937  3  2 60 36  0
 1 15 142824 1873052 171828 1277832    0    0 13120     0 3937 26623  3  2 54 42  0
 1 15 142824 1872112 171832 1277840    0    0 12384    17 3835 25813  3  2 61 35  0
 5 12 142824 1871564 171832 1277852    0    0 15620     3 4803 32513  3  2 55 40  0
 2 14 142824 1872004 171832 1277872    0    0 15408   180 4911 32141  3  2 56 39  0
 3 13 142824 1873560 171832 1277912    0    0 14880     0 4754 30356  2  2 66 30  0
 2 15 142824 1872836 171832 1277852    0    0 15008     0 4545 30074  3  1 64 32  0
 1 15 142824 1871104 171840 1277752    0    0 15464    29 4915 30793  3  2 57 39  0
 1 15 142824 1871080 171840 1277640    0    0 15136     3 4802 31186  2  2 61 34  0
 0 16 142824 1870624 171840 1277648    0    0 15152   128 4828 31225  3  2 61 35  0
 1 15 142824 1871252 171840 1277656    0    0 14816     0 4632 30267  3  2 64 31  0
 0 16 142824 1871800 171840 1277668    0    0 15072     0 4891 31369  3  1 60 35  0
 0 16 142824 1872500 171840 1277824    0    0 14320    45 5393 30137  2  2 58 38  0
 1 15 142824 1873248 171840 1277768    0    0 14928     3 4640 30918  3  2 57 38  0
 2 14 142824 1873092 171840 1277776    0    0 15152     0 4652 31515  3  1 55 41  0
 0 16 142824 1872336 171840 1277744    0    0 14592     0 4777 29818  3  2 57 38  0
 0 16 142824 1873676 171840 1277744    0    0 14976     0 4794 31256  3  1 54 41  0
 2 15 142824 1872468 171844 1277748    0    0 15008    17 4842 32222  3  2 54 41  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 142824 1871556 171844 1277764    0    0 15264     3 4763 30791  3  1 58 38  0
 0 16 142824 1872024 171844 1277772    0    0 15168     0 4922 31418  3  2 60 35  0
 0 16 142824 1872192 171844 1277776    0    0 14912     0 4848 31212  3  2 60 35  0
 1 15 142824 1872004 171844 1277720    0    0 15008     0 4580 29716  3  2 61 34  0
 0 16 142824 1872884 171844 1277728    0    0 15184    25 4891 32193  3  2 59 37  0
 2 15 142824 1873348 171844 1277736    0    0 14960     3 4508 29693  3  2 52 44  0
 1 16 142824 1873740 171844 1277740    0    0 14912    20 4711 31445  3  2 53 42  0
 2 14 142824 1873056 171844 1277744    0    0 15136     0 4821 31905  3  2 61 35  0
 1 15 142824 1873468 171844 1277752    0    0 15280     0 5065 31105  3  2 57 38  0
 1 15 142824 1874188 171844 1277760    0    0 15008    37 5051 30597  3  1 58 38  0
 2 15 142824 1873920 171844 1277692    0    0 14704     3 4715 30167  3  1 61 35  0
 1 15 142824 1874104 171844 1277700    0    0 15072     0 4769 31175  3  2 67 29  0
 1 15 142824 1873360 171844 1277708    0    0 15440     0 4746 32817  3  2 68 27  0
 0 16 142824 1872180 171844 1277676    0    0 15088     0 4788 30732  3  1 63 33  0
 1 15 142824 1871220 171844 1277664    0    0 15072     0 4551 31156  3  2 62 33  0
 0 16 142824 1871696 171844 1277696    0    0 15152    20 4890 30993  3  2 59 36  0
 2 14 142824 1872948 171844 1277732    0    0 15168     0 4745 30564  3  2 60 36  0
 1 15 142824 1871392 171844 1277836    0    0 15216     0 4715 30556  3  2 57 39  0
 0 16 142824 1872284 171844 1277848    0    0 15008     0 5102 30932  3  2 60 36  0
 1 15 142824 1872584 171844 1277848    0    0 14832     0 4651 30198  3  1 61 35  0
 0 16 142824 1873024 171844 1277856    0    0 15024    20 4766 29970  3  2 64 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142824 1872000 171844 1277868    0    0 14944   184 4979 31702  3  1 57 39  0
 2 14 142824 1872720 171844 1277876    0    0 14736     0 4701 30987  3  2 52 43  0
 0 16 142824 1872656 171844 1277880    0    0 15328     0 4968 31291  3  2 57 39  0
 1 15 142824 1874524 171844 1277888    0    0 14928     0 4884 32569  3  2 61 34  0
 1 15 142824 1874420 171852 1277876    0    0 15072    32 4838 29820  3  2 62 33  0
 1 16 142824 1874280 171852 1277768    0    0 15280   132 5091 31478  3  2 60 36  0
 3 13 142824 1875292 171852 1277788    0    0 15040     0 4544 29836  2  2 62 34  0
 3 14 142824 1875492 171852 1277808    0    0 14960     0 4602 31395  3  2 61 34  0
 0 16 142824 1875196 171852 1277804    0    0 15440     0 4664 31476  3  2 61 35  0
 0 16 142824 1875776 171852 1277788    0    0 15408    64 4873 31919  3  1 62 33  0
 0 16 142824 1875852 171852 1277804    0    0 14912     0 4767 30345  3  2 61 34  0
 0 16 142824 1874812 171852 1277816    0    0 14880     0 4511 30336  3  2 64 31  0
 2 14 142824 1874896 171852 1277872    0    0 15136     0 4901 30907  3  2 64 31  0
 3 13 142824 1874564 171852 1277880    0    0 14976     0 4638 30231  3  1 57 39  0
 0 16 142824 1873628 171860 1277856    0    0 15184    28 4743 31273  3  2 59 36  0
 2 14 142824 1874480 171860 1277864    0    0 15040     0 4709 30263  3  2 61 34  0
 3 14 142824 1875228 171860 1277848    0    0 15344     0 4816 33321  3  2 62 33  0
 2 14 142824 1875828 171860 1277872    0    0 14928     0 4843 30628  3  2 57 38  0
 1 16 142824 1875268 171860 1277892    0    0 15040     0 4726 30089  3  2 63 33  0
 2 14 142824 1875508 171868 1277908    0    0 15328    20 5010 32551  3  2 57 38  0
 2 14 142824 1875136 171868 1277928    0    0 15360    12 4945 32718  3  2 59 36  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142824 1875356 171868 1277888    0    0 15056     0 4816 31080  3  1 57 38  0
 2 15 142824 1875188 171868 1277840    0    0 13056     0 4290 27206  3  1 57 39  0
 0 16 142824 1876360 171868 1277844    0    0 11840     0 3664 23401  2  2 63 34  0
 1 15 142824 1875840 171868 1277848    0    0 14768    20 4449 29339  3  1 66 30  0
 1 15 142824 1873952 171868 1277872    0    0 14912     0 4675 31130  3  2 63 32  0
 1 15 142824 1874284 171868 1277896    0    0 15408     0 4872 31375  3  2 62 34  0
 0 16 142824 1874240 171868 1277916    0    0 15248     0 4945 31820  3  1 62 33  0
 3 14 142824 1874584 171868 1277952    0    0 14992     0 5245 30302  3  2 56 40  0
 2 16 142824 1875204 171872 1277964    0    0 14864    20 4666 31265  3  2 56 39  0
 4 13 142824 1875412 171872 1277936    0    0 15072     0 4789 30577  3  2 60 35  0
 1 15 142824 1874096 171872 1277940    0    0 15248     0 4700 31300  3  1 54 41  0
 1 15 142824 1874220 171872 1277948    0    0 14624     0 4682 30824  3  1 53 43  0
 2 15 142824 1872468 171872 1277960    0    0 14960     0 4988 31222  3  2 54 41  0
 0 16 142824 1873872 171876 1277968    0    0 15216    20 4474 30005  2  1 55 41  0
 0 16 142824 1874096 171876 1277924    0    0 15264   172 4899 32039  3  2 64 32  0
 0 16 142824 1873452 171876 1277928    0    0 14912     0 4723 30266  3  2 62 33  0
 1 15 142824 1874336 171876 1277932    0    0 14560     0 4273 29739  3  1 56 40  0
 1 15 142824 1872768 171876 1277936    0    0 15296     0 5122 31589  3  2 51 44  0
 2 15 142824 1873416 171880 1277956    0    0 15280    40 4775 31249  3  2 57 38  0
 2 15 142824 1874192 171880 1277960    0    0 14784   128 5090 30766  3  2 57 39  0
 3 13 142824 1873500 171880 1277952    0    0 14800     0 4985 32620  3  2 57 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 142824 1874412 171880 1277964    0    0 15328     0 4981 31562  3  2 68 28  0
 2 14 142824 1874676 171880 1277972    0    0 15136     0 4601 30290  3  2 62 34  0
 3 14 142824 1873964 171884 1278000    0    0 15120    64 4890 30983  3  2 58 37  0
 1 15 142824 1875040 171884 1278048    0    0 14880     0 4806 30585  3  2 54 41  0
 2 14 142824 1874840 171884 1278072    0    0 15376     0 4559 31455  3  2 60 35  0
 3 14 142824 1873088 171884 1278120    0    0 15056     0 4953 31070  3  2 58 37  0
 2 15 142824 1873136 171884 1278240    0    0 15200     0 5026 32524  3  2 58 37  0
 2 14 142824 1874124 171892 1278296    0    0 15152    20 4796 31396  3  2 65 31  0
 1 15 142824 1873656 171892 1278324    0    0 15296     0 4817 31248  3  2 62 34  0
 0 16 142824 1873996 171892 1278336    0    0 15088     0 4272 30612  3  2 59 37  0
 2 14 142824 1874024 171892 1278348    0    0 14672     0 4352 30675  3  2 48 47  0
 2 14 142824 1872932 171892 1278360    0    0 14960     0 5016 31062  3  2 57 39  0
 1 16 142824 1874572 171892 1278372    0    0 14960    20 4586 29890  3  2 62 34  0
 3 13 142824 1875284 171892 1278388    0    0 15056     0 4583 30143  3  2 63 33  0
 1 15 142824 1872252 171892 1278408    0    0 15056     0 4737 30543  3  2 67 29  0
 0 16 142824 1873236 171892 1278348    0    0 15440     0 4821 31820  3  2 61 35  0
 1 15 142824 1873524 171892 1278356    0    0 14800     0 4667 30601  3  2 65 30  0
 0 16 142824 1872112 171892 1278376    0    0 15504    20 4649 31440  3  2 58 37  0
 5 15 142824 1872712 171892 1278400    0    0 14704     0 4546 30111  3  2 58 38  0
 0 16 142824 1872552 171892 1278360    0    0 15184     0 4778 31378  3  2 57 38  0
 3 14 142824 1872736 171892 1278376    0    0 15168     0 4568 31156  3  1 57 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 142824 1871856 171892 1278388    0    0 15392     0 4593 31155  3  2 57 37  0
 1 15 142824 1872560 171892 1278400    0    0 14976    24 4673 30788  3  2 57 39  0
 3 13 142824 1871780 171892 1278408    0    0 15344    16 5087 31402  3  2 62 34  0
 3 14 142824 1871740 171892 1278432    0    0 15296     0 5047 32601  3  2 60 35  0
 0 16 142824 1870312 171892 1278464    0    0 14720     0 4410 29959  2  1 55 41  0
 0 16 142824 1868508 171892 1278460    0    0 15136     0 5048 31936  3  2 55 40  0
 2 14 142824 1873288 171896 1278484    0    0 15072    40 5267 30414  2  1 57 39  0
 1 16 142824 1873524 171896 1278504    0    0 14784   176 4591 29875  3  1 62 34  0
 0 16 142824 1873636 171896 1278520    0    0 15200     0 4932 31866  3  1 62 34  0
 2 14 142824 1873900 171896 1278484    0    0 14992     0 4644 29833  3  1 58 38  0
 3 14 142824 1873944 171896 1278492    0    0 15120     0 4424 30819  3  2 58 37  0
 3 14 142824 1873236 171896 1278496    0    0 14736    36 4508 28474  2  1 61 35  0
 0 16 142824 1873264 171896 1278444    0    0 15104   136 4719 32301  3  2 60 35  0
 0 16 142824 1873856 171896 1278448    0    0 14688     0 4595 30056  3  2 58 38  0
 0 16 142824 1872840 171896 1278396    0    0 15088     0 4843 30263  3  1 57 39  0
 2 14 142824 1875548 171896 1278388    0    0 15120     0 4721 31325  3  2 67 28  0
 1 16 142824 1875348 171900 1278352    0    0 15008    72 4670 31141  3  2 60 35  0
 3 13 142824 1875936 171900 1278368    0    0 15312     0 4712 31118  3  1 57 39  0
 0 16 142824 1874428 171900 1278376    0    0 15328     0 4918 31270  3  2 56 40  0
 2 14 142824 1874516 171900 1278380    0    0 12944     0 4250 26085  2  2 63 33  0
 0 16 142824 1874012 171900 1278392    0    0 12496     0 4064 26164  2  2 65 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 142824 1873748 171900 1278400    0    0 15248    20 4905 31654  3  1 67 29  0
 1 15 142824 1873076 171900 1278424    0    0 14480     0 4549 29084  2  1 64 32  0
 0 16 142824 1873708 171900 1278432    0    0 14576     0 4473 28576  2  1 63 33  0
 2 14 142824 1872956 171900 1278488    0    0 15232     0 5094 30778  3  1 65 31  0
 2 14 142824 1871824 171900 1278536    0    0 15296     0 5011 31493  3  1 67 29  0
 4 13 142824 1870440 171904 1278528    0    0 15568    20 4920 31643  3  2 68 28  0
 1 15 142824 1871580 171904 1278584    0    0 15584     0 4825 31497  3  2 67 29  0
 0 16 142824 1872444 171904 1278568    0    0 14432     0 4296 29693  3  2 65 31  0
 0 16 142824 1872792 171904 1278608    0    0 15344     0 4791 31680  3  2 66 30  0
 3 13 142824 1872756 171904 1278624    0    0 15024     0 4609 30361  3  2 63 33  0
 1 15 142824 1871644 171904 1278632    0    0 15184    28 4802 31655  2  2 64 32  0
 4 13 142824 1872216 171904 1278564    0    0 15344     0 4657 30479  3  2 58 37  0
 2 14 142824 1871948 171904 1278572    0    0 15312     0 4530 31701  3  2 59 36  0
 1 15 142824 1872404 171904 1278580    0    0 14912     0 5213 30500  3  1 62 34  0
 2 14 142824 1873056 171904 1278588    0    0 15104     0 4802 31894  3  2 59 37  0
 1 15 142824 1872336 171908 1278616    0    0 15008    28 4623 30293  3  1 62 34  0
 0 16 142824 1873936 171908 1278636    0    0 15312    12 4938 30898  3  2 59 36  0
 3 14 142824 1873312 171908 1278612    0    0 15056     0 4754 31100  3  1 60 36  0
 2 14 142824 1873512 171908 1278548    0    0 14576     0 4490 29928  3  2 58 38  0
 0 16 142824 1873120 171908 1278556    0    0 15216     0 5462 31735  3  2 58 38  0
 2 14 142824 1875524 171912 1278524    0    0 15344    20 4554 30412  3  1 66 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 142824 1875648 171912 1278508    0    0 15248   188 4287 30282  3  2 65 31  0
 1 15 142824 1874648 171912 1278520    0    0 15136     0 4572 30348  3  2 64 32  0
 1 15 142824 1874704 171912 1278524    0    0 15216     0 4435 30801  3  1 61 35  0
 1 15 142824 1875160 171912 1278528    0    0 15552     0 4564 32112  3  2 61 34  0
 1 15 142824 1877308 171912 1278540    0    0 15088    32 4607 31039  3  2 62 33  0
 1 15 142824 1877140 171912 1278548    0    0 15152   128 4634 31372  3  1 60 36  0
 1 15 142824 1876412 171912 1278568    0    0 15232     0 4903 31918  3  2 60 35  0
 1 15 142824 1876112 171912 1278588    0    0 15168     0 5201 31704  3  2 60 35  0
 3 13 142824 1876680 171912 1278596    0    0 15104     0 4960 31108  3  2 61 35  0
 2 14 142824 1876956 171916 1278584    0    0 15248    56 4965 31515  3  1 60 36  0
 2 14 142824 1877112 171916 1278596    0    0 15056     0 5155 31636  3  2 59 36  0
 3 14 142824 1875104 171916 1278600    0    0 14992     0 4659 29561  3  1 57 39  0
 1 15 142824 1875340 171916 1278624    0    0 14816     0 4596 30838  3  1 53 43  0
 0 16 142824 1875484 171916 1278644    0    0 14880     0 4602 30081  3  1 50 46  0
 2 15 142824 1875380 171920 1278656    0    0 15216    24 4897 30236  3  2 53 42  0
 2 15 142824 1874612 171920 1278604    0    0 15280     0 5049 31019  3  1 57 39  0
 1 15 142824 1875328 171920 1278576    0    0 15152     0 4699 30853  3  1 57 38  0
 0 16 142824 1875124 171920 1278600    0    0 15232     0 4671 29971  2  2 59 37  0
 1 15 142824 1875184 171920 1278632    0    0 15232     0 4685 30298  3  2 60 35  0
 0 16 142824 1875692 171924 1278640    0    0 15152    28 4533 31196  3  1 60 35  0
 1 15 142824 1876488 171924 1278656    0    0 15120    12 5084 32363  3  2 60 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 14 142824 1877032 171924 1278664    0    0 15296     0 4993 32151  3  2 58 37  0
 1 16 142824 1878564 171924 1278608    0    0 14848     0 4774 30149  3  2 56 39  0
 1 15 142824 1876856 171924 1278612    0    0 14720     0 4390 30242  3  1 67 29  0
 2 14 142824 1876584 171924 1278716    0    0 14976    28 4414 30188  3  2 62 33  0
 0 16 142824 1875968 171924 1278756    0    0 14992     0 4824 30816  3  2 62 34  0
 1 15 142824 1875812 171924 1278804    0    0 15136     0 4746 31106  3  2 58 38  0
 0 16 142824 1874364 171924 1278828    0    0 14960     0 4867 29602  2  2 61 35  0
 1 15 142824 1873768 171924 1278856    0    0 14896     0 5020 32005  3  2 63 32  0
 0 16 142824 1873584 171928 1278820    0    0 15600    20 4785 32624  3  2 59 37  0
 2 14 142824 1874804 171928 1278844    0    0 15008     0 4713 30139  3  2 63 32  0
 1 15 142824 1874596 171928 1278872    0    0 15296     0 5209 31595  3  1 61 35  0
 1 15 142824 1874808 171928 1278888    0    0 15280     0 5117 31102  3  1 61 34  0
 2 14 142824 1875348 171928 1278848    0    0 14928     0 4647 30534  3  2 65 31  0
 2 14 142824 1877044 171932 1278852    0    0 15280    20 4864 32189  3  1 67 29  0
 0 16 142824 1876456 171932 1278828    0    0 15360   176 4832 31332  3  2 67 29  0
 1 15 142824 1876968 171932 1278868    0    0 15088     0 4902 30926  3  1 61 35  0
 1 15 142824 1876340 171932 1278880    0    0 13200     0 4053 26941  2  1 64 32  0
 1 15 142824 1876156 171932 1278864    0    0 12144     0 4120 24980  2  1 67 29  0
 2 14 142824 1875040 171936 1278984    0    0 15200    32 5093 30766  3  1 64 32  0
 2 14 142824 1875300 171936 1279008    0    0 15184   124 4613 31464  3  1 60 36  0
 0 16 142824 1873648 171936 1279028    0    0 15040     0 4859 30699  3  2 57 39  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 142824 1874804 171936 1279060    0    0 14736     0 4723 31048  3  2 59 36  0
 2 14 142824 1875616 171936 1279088    0    0 15168     0 4613 31558  3  2 63 32  0
 1 15 142824 1874224 171940 1279112    0    0 14848    52 4568 29890  3  2 59 37  0
 1 15 142824 1874000 171940 1279096    0    0 15120    10 4691 30994  3  1 61 34  0
 1 15 142824 1873324 171940 1279020    0    0 15216     0 4744 31471  3  2 58 37  0
 1 15 142824 1873872 171940 1279032    0    0 14864     0 4466 29846  3  1 58 38  0
 1 15 142824 1875028 171940 1279036    0    0 15280     0 4923 32228  3  1 58 38  0
 1 16 142824 1877144 171944 1279044    0    0 15488    28 4813 30704  3  2 60 35  0
 0 16 142824 1875816 171944 1279056    0    0 15184     0 4442 30633  3  1 57 39  0
 1 15 142824 1875592 171944 1279080    0    0 15232     0 4801 32145  3  2 56 39  0
 1 15 142824 1876564 171944 1279096    0    0 15184     0 4892 30669  3  2 55 40  0
 0 16 142824 1876236 171944 1279012    0    0 15120     0 4591 31375  3  2 57 38  0
 0 16 142824 1875336 171952 1279008    0    0 14896    20 4661 29857  3  2 62 34  0
 1 15 142824 1874404 171952 1279028    0    0 14816    16 4433 30120  3  2 62 34  0
 3 13 142824 1876168 171952 1279036    0    0 15232     0 4789 30928  3  1 64 32  0
 2 14 142824 1876964 171952 1279056    0    0 15120     0 4404 28922  3  1 65 31  0
 1 15 142824 1875300 171952 1279072    0    0 14864     0 4522 29453  3  1 66 30  0
 0 16 142824 1876252 171956 1279092    0    0 14784    36 4569 29776  3  1 62 34  0
 3 13 142824 1877092 171956 1279116    0    0 15296     0 5259 31308  3  1 62 34  0
 2 14 142824 1876728 171956 1279128    0    0 15360     0 4932 31168  3  2 62 33  0
 0 16 142824 1877444 171956 1279144    0    0 15376     0 5032 31612  3  2 61 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 142824 1877656 171956 1279156    0    0 15008     0 4842 30854  3  2 55 41  0
 1 15 142824 1877980 171964 1279132    0    0 14864    20 4705 30012  3  2 65 31  0
 0 16 142824 1878796 171964 1279144    0    0 15120     0 4338 30874  3  2 67 29  0
 3 13 142824 1878076 171964 1279088    0    0 15104     0 4874 30941  3  2 64 32  0
